departure_code,arrival_code,pos_provider_code,route_type,direct_flight_only,allowed_inbound_days,allowed_outbound_days,sum_of_oneway
LAS,CZM,theflightsfare.co.uk,airport,false,*,*,false
LAS,TQO,theflightsfare.co.uk,airport,false,*,*,false
LAS,TAM,theflightsfare.co.uk,airport,false,*,*,false
MSP,PBC,theflightsfare.co.uk,airport,false,*,*,false
MSP,ACA,theflightsfare.co.uk,airport,false,*,*,false
MSP,SLP,theflightsfare.co.uk,airport,false,*,*,false
MSP,AGU,theflightsfare.co.uk,airport,false,*,*,false
ATL,STX,theflightsfare.co.uk,airport,false,*,*,false
ATL,DOM,theflightsfare.co.uk,airport,false,*,*,false
ATL,SLU,theflightsfare.co.uk,airport,false,*,*,false
GYE,BOS,theflightsfare.co.uk,airport,false,*,*,false
GYE,SJD,theflightsfare.co.uk,airport,false,*,*,false
GYE,SJU,theflightsfare.co.uk,airport,false,*,*,false
GYE,SKB,theflightsfare.co.uk,airport,false,*,*,false
GYE,SLP,theflightsfare.co.uk,airport,false,*,*,false
GYE,SLU,theflightsfare.co.uk,airport,false,*,*,false
GYE,SMR,theflightsfare.co.uk,airport,false,*,*,false
GYE,SNU,theflightsfare.co.uk,airport,false,*,*,false
GYE,VVI,theflightsfare.co.uk,airport,false,*,*,false
GYE,SSA,theflightsfare.co.uk,airport,false,*,*,false
ORD,GIG,theflightsfare.co.uk,airport,false,*,*,false
SJO,SCL,theflightsfare.co.uk,airport,false,*,*,false
MSP,MZT,theflightsfare.co.uk,airport,false,*,*,false
LAX,SLU,theflightsfare.co.uk,airport,false,*,*,false
LAX,SVD,theflightsfare.co.uk,airport,false,*,*,false
LAX,PEI,theflightsfare.co.uk,airport,false,*,*,false
MGA,SCL,theflightsfare.co.uk,airport,false,*,*,false
MGA,UIO,theflightsfare.co.uk,airport,false,*,*,false
MGA,EZE,theflightsfare.co.uk,airport,false,*,*,false
MGA,MDE,theflightsfare.co.uk,airport,false,*,*,false
MGA,GIG,theflightsfare.co.uk,airport,false,*,*,false
MGA,BSB,theflightsfare.co.uk,airport,false,*,*,false
PTY,ADZ,theflightsfare.co.uk,airport,false,*,*,false
LGA,BGI,theflightsfare.co.uk,airport,false,*,*,false
LGA,SXM,theflightsfare.co.uk,airport,false,*,*,false
LGA,AUA,theflightsfare.co.uk,airport,false,*,*,false
MIA,YHZ,theflightsfare.co.uk,airport,false,*,*,false
GYE,HAV,theflightsfare.co.uk,airport,false,*,*,false
MDE,BGI,theflightsfare.co.uk,airport,false,*,*,false
BOG,BGI,theflightsfare.co.uk,airport,false,*,*,false
MDE,HAV,theflightsfare.co.uk,airport,false,*,*,false
ATL,BZE,theflightsfare.co.uk,airport,false,*,*,false
MVD,MBJ,theflightsfare.co.uk,airport,false,*,*,false
BWI,PVR,theflightsfare.co.uk,airport,false,*,*,false
BNA,GRU,theflightsfare.co.uk,airport,false,*,*,false
BNA,MVD,theflightsfare.co.uk,airport,false,*,*,false
DTW,VVI,theflightsfare.co.uk,airport,false,*,*,false
DTW,GRU,theflightsfare.co.uk,airport,false,*,*,false
DTW,MVD,theflightsfare.co.uk,airport,false,*,*,false
DTW,SCL,theflightsfare.co.uk,airport,false,*,*,false
DTW,HAV,theflightsfare.co.uk,airport,false,*,*,false
DTW,MID,theflightsfare.co.uk,airport,false,*,*,false
DTW,BZE,theflightsfare.co.uk,airport,false,*,*,false
DTW,SAP,theflightsfare.co.uk,airport,false,*,*,false
DTW,OAX,theflightsfare.co.uk,airport,false,*,*,false
DTW,YEG,theflightsfare.co.uk,airport,false,*,*,false
DTW,GYE,theflightsfare.co.uk,airport,false,*,*,false
DTW,SNU,theflightsfare.co.uk,airport,false,*,*,false
ATL,GRU,theflightsfare.co.uk,airport,false,*,*,false
SCL,MIA,theflightsfare.co.uk,airport,false,*,*,false
SCL,SFO,theflightsfare.co.uk,airport,false,*,*,false
LGA,HAV,theflightsfare.co.uk,airport,false,*,*,false
LGA,BJX,theflightsfare.co.uk,airport,false,*,*,false
LGA,STT,theflightsfare.co.uk,airport,false,*,*,false
LGA,STX,theflightsfare.co.uk,airport,false,*,*,false
LGA,ANU,theflightsfare.co.uk,airport,false,*,*,false
GYE,TQO,theflightsfare.co.uk,airport,false,*,*,false
IAD,CUR,theflightsfare.co.uk,airport,false,*,*,false
LGA,EYW,theflightsfare.co.uk,airport,false,*,*,false
LGA,BDA,theflightsfare.co.uk,airport,false,*,*,false
AUS,RTB,theflightsfare.co.uk,airport,false,*,*,false
AUS,CZM,theflightsfare.co.uk,airport,false,*,*,false
AUS,TQO,theflightsfare.co.uk,airport,false,*,*,false
AUS,TAM,theflightsfare.co.uk,airport,false,*,*,false
AUS,PBC,theflightsfare.co.uk,airport,false,*,*,false
AUS,ACA,theflightsfare.co.uk,airport,false,*,*,false
GYE,MCO,theflightsfare.co.uk,airport,false,*,*,false
ORD,EZE,theflightsfare.co.uk,airport,false,*,*,false
ORD,VVI,theflightsfare.co.uk,airport,false,*,*,false
ORD,GRU,theflightsfare.co.uk,airport,false,*,*,false
GYE,ATL,theflightsfare.co.uk,airport,false,*,*,false
AUS,UVF,theflightsfare.co.uk,airport,false,*,*,false
AUS,BON,theflightsfare.co.uk,airport,false,*,*,false
AUS,BDA,theflightsfare.co.uk,airport,false,*,*,false
SCL,PVR,theflightsfare.co.uk,airport,false,*,*,false
SCL,SAL,theflightsfare.co.uk,airport,false,*,*,false
MVD,MTY,theflightsfare.co.uk,airport,false,*,*,false
MDE,MTY,theflightsfare.co.uk,airport,false,*,*,false
BOG,CUR,theflightsfare.co.uk,airport,false,*,*,false
BOG,CZM,theflightsfare.co.uk,airport,false,*,*,false
BOG,DOM,theflightsfare.co.uk,airport,false,*,*,false
BOG,EYW,theflightsfare.co.uk,airport,false,*,*,false
BOG,EZE,theflightsfare.co.uk,airport,false,*,*,false
BOG,GCM,theflightsfare.co.uk,airport,false,*,*,false
BOG,GDL,theflightsfare.co.uk,airport,false,*,*,false
SCL,HAV,theflightsfare.co.uk,airport,false,*,*,false
MVD,HAV,theflightsfare.co.uk,airport,false,*,*,false
ATL,SNU,theflightsfare.co.uk,airport,false,*,*,false
AUA,BAQ,theflightsfare.co.uk,airport,false,*,*,false
AUS,GND,theflightsfare.co.uk,airport,false,*,*,false
AUS,CUR,theflightsfare.co.uk,airport,false,*,*,false
AUS,CLO,theflightsfare.co.uk,airport,false,*,*,false
AUS,GIG,theflightsfare.co.uk,airport,false,*,*,false
AUS,EZE,theflightsfare.co.uk,airport,false,*,*,false
AUS,YVR,theflightsfare.co.uk,airport,false,*,*,false
AUS,TIJ,theflightsfare.co.uk,airport,false,*,*,false
AUS,YHZ,theflightsfare.co.uk,airport,false,*,*,false
AUS,YQB,theflightsfare.co.uk,airport,false,*,*,false
AUS,SLP,theflightsfare.co.uk,airport,false,*,*,false
BNA,VVI,theflightsfare.co.uk,airport,false,*,*,false
BOG,CNF,theflightsfare.co.uk,airport,false,*,*,false
BOG,COR,theflightsfare.co.uk,airport,false,*,*,false
BOG,CTG,theflightsfare.co.uk,airport,false,*,*,false
BOG,CUC,theflightsfare.co.uk,airport,false,*,*,false
BOS,MVD,theflightsfare.co.uk,airport,false,*,*,false
BNA,STT,theflightsfare.co.uk,airport,false,*,*,false
BNA,STX,theflightsfare.co.uk,airport,false,*,*,false
BNA,ANU,theflightsfare.co.uk,airport,false,*,*,false
BNA,DOM,theflightsfare.co.uk,airport,false,*,*,false
BNA,SLU,theflightsfare.co.uk,airport,false,*,*,false
BNA,GYE,theflightsfare.co.uk,airport,false,*,*,false
BNA,SNU,theflightsfare.co.uk,airport,false,*,*,false
BNA,VRA,theflightsfare.co.uk,airport,false,*,*,false
BNA,GGT,theflightsfare.co.uk,airport,false,*,*,false
BNA,SKB,theflightsfare.co.uk,airport,false,*,*,false
BNA,QRO,theflightsfare.co.uk,airport,false,*,*,false
SCL,MTY,theflightsfare.co.uk,airport,false,*,*,false
BWI,HAV,theflightsfare.co.uk,airport,false,*,*,false
TPA,ANU,theflightsfare.co.uk,airport,false,*,*,false
BOS,EYW,theflightsfare.co.uk,airport,false,*,*,false
BWI,GIG,theflightsfare.co.uk,airport,false,*,*,false
BWI,EZE,theflightsfare.co.uk,airport,false,*,*,false
BWI,TGU,theflightsfare.co.uk,airport,false,*,*,false
BWI,VVI,theflightsfare.co.uk,airport,false,*,*,false
BWI,GRU,theflightsfare.co.uk,airport,false,*,*,false
BWI,DOM,theflightsfare.co.uk,airport,false,*,*,false
BWI,SLU,theflightsfare.co.uk,airport,false,*,*,false
BWI,SVD,theflightsfare.co.uk,airport,false,*,*,false
BWI,GND,theflightsfare.co.uk,airport,false,*,*,false
BWI,CUR,theflightsfare.co.uk,airport,false,*,*,false
IAH,STX,theflightsfare.co.uk,airport,false,*,*,false
IAH,DOM,theflightsfare.co.uk,airport,false,*,*,false
IAH,SLU,theflightsfare.co.uk,airport,false,*,*,false
IAH,SVD,theflightsfare.co.uk,airport,false,*,*,false
BWI,VRA,theflightsfare.co.uk,airport,false,*,*,false
BWI,GGT,theflightsfare.co.uk,airport,false,*,*,false
BWI,SKB,theflightsfare.co.uk,airport,false,*,*,false
BWI,QRO,theflightsfare.co.uk,airport,false,*,*,false
MVD,GDL,theflightsfare.co.uk,airport,false,*,*,false
MDE,GDL,theflightsfare.co.uk,airport,false,*,*,false
IAD,PEI,theflightsfare.co.uk,airport,false,*,*,false
IAD,GEO,theflightsfare.co.uk,airport,false,*,*,false
IAD,UVF,theflightsfare.co.uk,airport,false,*,*,false
IAD,BON,theflightsfare.co.uk,airport,false,*,*,false
LGA,DOM,theflightsfare.co.uk,airport,false,*,*,false
LGA,PVR,theflightsfare.co.uk,airport,false,*,*,false
CLT,GIG,theflightsfare.co.uk,airport,false,*,*,false
CLT,EZE,theflightsfare.co.uk,airport,false,*,*,false
CLT,VVI,theflightsfare.co.uk,airport,false,*,*,false
CLT,GRU,theflightsfare.co.uk,airport,false,*,*,false
CLT,BZE,theflightsfare.co.uk,airport,false,*,*,false
CLT,OAX,theflightsfare.co.uk,airport,false,*,*,false
CLT,PEI,theflightsfare.co.uk,airport,false,*,*,false
CLT,UVF,theflightsfare.co.uk,airport,false,*,*,false
CLT,BON,theflightsfare.co.uk,airport,false,*,*,false
CLT,EYW,theflightsfare.co.uk,airport,false,*,*,false
CLT,YEG,theflightsfare.co.uk,airport,false,*,*,false
CLT,SNU,theflightsfare.co.uk,airport,false,*,*,false
CLT,GGT,theflightsfare.co.uk,airport,false,*,*,false
JFK,YOW,theflightsfare.co.uk,airport,false,*,*,false
JFK,YWG,theflightsfare.co.uk,airport,false,*,*,false
JFK,YEG,theflightsfare.co.uk,airport,false,*,*,false
TPA,GIG,theflightsfare.co.uk,airport,false,*,*,false
TPA,EZE,theflightsfare.co.uk,airport,false,*,*,false
ATL,VVI,theflightsfare.co.uk,airport,false,*,*,false
LAX,UVF,theflightsfare.co.uk,airport,false,*,*,false
LAS,PBC,theflightsfare.co.uk,airport,false,*,*,false
DEN,SXM,theflightsfare.co.uk,airport,false,*,*,false
DFW,UVF,theflightsfare.co.uk,airport,false,*,*,false
DFW,YOW,theflightsfare.co.uk,airport,false,*,*,false
DFW,YWG,theflightsfare.co.uk,airport,false,*,*,false
DTW,GEO,theflightsfare.co.uk,airport,false,*,*,false
DTW,POS,theflightsfare.co.uk,airport,false,*,*,false
DTW,UVF,theflightsfare.co.uk,airport,false,*,*,false
DTW,BON,theflightsfare.co.uk,airport,false,*,*,false
DTW,EYW,theflightsfare.co.uk,airport,false,*,*,false
DEN,ZIH,theflightsfare.co.uk,airport,false,*,*,false
DEN,STX,theflightsfare.co.uk,airport,false,*,*,false
DEN,DOM,theflightsfare.co.uk,airport,false,*,*,false
DEN,CZM,theflightsfare.co.uk,airport,false,*,*,false
DEN,TQO,theflightsfare.co.uk,airport,false,*,*,false
DEN,TAM,theflightsfare.co.uk,airport,false,*,*,false
DEN,PBC,theflightsfare.co.uk,airport,false,*,*,false
DFW,GIG,theflightsfare.co.uk,airport,false,*,*,false
DFW,EZE,theflightsfare.co.uk,airport,false,*,*,false
DFW,VVI,theflightsfare.co.uk,airport,false,*,*,false
DFW,GRU,theflightsfare.co.uk,airport,false,*,*,false
DFW,BZE,theflightsfare.co.uk,airport,false,*,*,false
DFW,PEI,theflightsfare.co.uk,airport,false,*,*,false
DFW,YEG,theflightsfare.co.uk,airport,false,*,*,false
DFW,SNU,theflightsfare.co.uk,airport,false,*,*,false
DTW,EZE,theflightsfare.co.uk,airport,false,*,*,false
DTW,TGU,theflightsfare.co.uk,airport,false,*,*,false
DTW,VRA,theflightsfare.co.uk,airport,false,*,*,false
DTW,GGT,theflightsfare.co.uk,airport,false,*,*,false
EWR,YHZ,theflightsfare.co.uk,airport,false,*,*,false
EWR,YQB,theflightsfare.co.uk,airport,false,*,*,false
EWR,STX,theflightsfare.co.uk,airport,false,*,*,false
EWR,DOM,theflightsfare.co.uk,airport,false,*,*,false
EWR,SLU,theflightsfare.co.uk,airport,false,*,*,false
EWR,SVD,theflightsfare.co.uk,airport,false,*,*,false
EWR,TQO,theflightsfare.co.uk,airport,false,*,*,false
TPA,VVI,theflightsfare.co.uk,airport,false,*,*,false
MBJ,AUS,theflightsfare.co.uk,airport,false,*,*,false
MBJ,BNA,theflightsfare.co.uk,airport,false,*,*,false
MBJ,SCL,theflightsfare.co.uk,airport,false,*,*,false
MBJ,BZE,theflightsfare.co.uk,airport,false,*,*,false
MBJ,CCC,theflightsfare.co.uk,airport,false,*,*,false
MBJ,CCS,theflightsfare.co.uk,airport,false,*,*,false
MBJ,CIX,theflightsfare.co.uk,airport,false,*,*,false
MBJ,CLO,theflightsfare.co.uk,airport,false,*,*,false
MCO,STT,theflightsfare.co.uk,airport,false,*,*,false
MCO,STX,theflightsfare.co.uk,airport,false,*,*,false
MCO,ANU,theflightsfare.co.uk,airport,false,*,*,false
TPA,TGU,theflightsfare.co.uk,airport,false,*,*,false
IAD,YHZ,theflightsfare.co.uk,airport,false,*,*,false
IAD,YQB,theflightsfare.co.uk,airport,false,*,*,false
IAD,YUL,theflightsfare.co.uk,airport,false,*,*,false
IAD,STX,theflightsfare.co.uk,airport,false,*,*,false
TPA,DOM,theflightsfare.co.uk,airport,false,*,*,false
TPA,SLU,theflightsfare.co.uk,airport,false,*,*,false
LIM,BOS,theflightsfare.co.uk,airport,false,*,*,false
LIM,BWI,theflightsfare.co.uk,airport,false,*,*,false
GYE,BWI,theflightsfare.co.uk,airport,false,*,*,false
MBJ,BSB,theflightsfare.co.uk,airport,false,*,*,false
AUA,XPL,theflightsfare.co.uk,airport,false,*,*,false
MDE,CUR,theflightsfare.co.uk,airport,false,*,*,false
SFO,VLN,theflightsfare.co.uk,airport,false,*,*,false
LAX,VLN,theflightsfare.co.uk,airport,false,*,*,false
LAS,VLN,theflightsfare.co.uk,airport,false,*,*,false
DEN,VLN,theflightsfare.co.uk,airport,false,*,*,false
ORD,VLN,theflightsfare.co.uk,airport,false,*,*,false
SCL,FLL,theflightsfare.co.uk,airport,false,*,*,false
SCL,MBJ,theflightsfare.co.uk,airport,false,*,*,false
SDQ,SCL,theflightsfare.co.uk,airport,false,*,*,false
SFO,MDZ,theflightsfare.co.uk,airport,false,*,*,false
LAX,MDZ,theflightsfare.co.uk,airport,false,*,*,false
LAS,MDZ,theflightsfare.co.uk,airport,false,*,*,false
DEN,MDZ,theflightsfare.co.uk,airport,false,*,*,false
ORD,MDZ,theflightsfare.co.uk,airport,false,*,*,false
BOS,MDZ,theflightsfare.co.uk,airport,false,*,*,false
JFK,MDZ,theflightsfare.co.uk,airport,false,*,*,false
BWI,MDZ,theflightsfare.co.uk,airport,false,*,*,false
IAD,MDZ,theflightsfare.co.uk,airport,false,*,*,false
SFO,CNF,theflightsfare.co.uk,airport,false,*,*,false
LAX,CNF,theflightsfare.co.uk,airport,false,*,*,false
LAS,CNF,theflightsfare.co.uk,airport,false,*,*,false
MDE,GEO,theflightsfare.co.uk,airport,false,*,*,false
SFO,PBM,theflightsfare.co.uk,airport,false,*,*,false
LAX,PBM,theflightsfare.co.uk,airport,false,*,*,false
LAS,PBM,theflightsfare.co.uk,airport,false,*,*,false
DEN,PBM,theflightsfare.co.uk,airport,false,*,*,false
ORD,PBM,theflightsfare.co.uk,airport,false,*,*,false
BOS,PBM,theflightsfare.co.uk,airport,false,*,*,false
JFK,PBM,theflightsfare.co.uk,airport,false,*,*,false
BOS,COR,theflightsfare.co.uk,airport,false,*,*,false
JFK,COR,theflightsfare.co.uk,airport,false,*,*,false
BWI,COR,theflightsfare.co.uk,airport,false,*,*,false
IAD,COR,theflightsfare.co.uk,airport,false,*,*,false
IAD,FLN,theflightsfare.co.uk,airport,false,*,*,false
ATL,FLN,theflightsfare.co.uk,airport,false,*,*,false
AUS,FLN,theflightsfare.co.uk,airport,false,*,*,false
MCO,FLN,theflightsfare.co.uk,airport,false,*,*,false
TPA,FLN,theflightsfare.co.uk,airport,false,*,*,false
FLL,FLN,theflightsfare.co.uk,airport,false,*,*,false
MIA,FLN,theflightsfare.co.uk,airport,false,*,*,false
SFO,BSB,theflightsfare.co.uk,airport,false,*,*,false
LAX,BSB,theflightsfare.co.uk,airport,false,*,*,false
LAS,BSB,theflightsfare.co.uk,airport,false,*,*,false
DEN,BSB,theflightsfare.co.uk,airport,false,*,*,false
ORD,BSB,theflightsfare.co.uk,airport,false,*,*,false
BOS,BSB,theflightsfare.co.uk,airport,false,*,*,false
JFK,BSB,theflightsfare.co.uk,airport,false,*,*,false
BWI,BSB,theflightsfare.co.uk,airport,false,*,*,false
IAD,BSB,theflightsfare.co.uk,airport,false,*,*,false
ATL,BSB,theflightsfare.co.uk,airport,false,*,*,false
AUS,BSB,theflightsfare.co.uk,airport,false,*,*,false
MCO,BSB,theflightsfare.co.uk,airport,false,*,*,false
TPA,BSB,theflightsfare.co.uk,airport,false,*,*,false
FLL,BSB,theflightsfare.co.uk,airport,false,*,*,false
MIA,BSB,theflightsfare.co.uk,airport,false,*,*,false
MTY,UIO,theflightsfare.co.uk,airport,false,*,*,false
SAL,UIO,theflightsfare.co.uk,airport,false,*,*,false
SDQ,UIO,theflightsfare.co.uk,airport,false,*,*,false
SFO,AXM,theflightsfare.co.uk,airport,false,*,*,false
LAX,AXM,theflightsfare.co.uk,airport,false,*,*,false
LAS,AXM,theflightsfare.co.uk,airport,false,*,*,false
DEN,AXM,theflightsfare.co.uk,airport,false,*,*,false
ORD,AXM,theflightsfare.co.uk,airport,false,*,*,false
BOS,AXM,theflightsfare.co.uk,airport,false,*,*,false
JFK,AXM,theflightsfare.co.uk,airport,false,*,*,false
BWI,AXM,theflightsfare.co.uk,airport,false,*,*,false
IAD,AXM,theflightsfare.co.uk,airport,false,*,*,false
ATL,AXM,theflightsfare.co.uk,airport,false,*,*,false
AUS,AXM,theflightsfare.co.uk,airport,false,*,*,false
MCO,AXM,theflightsfare.co.uk,airport,false,*,*,false
TPA,AXM,theflightsfare.co.uk,airport,false,*,*,false
FLL,AXM,theflightsfare.co.uk,airport,false,*,*,false
MIA,AXM,theflightsfare.co.uk,airport,false,*,*,false
SFO,MAR,theflightsfare.co.uk,airport,false,*,*,false
LAX,MAR,theflightsfare.co.uk,airport,false,*,*,false
LAS,MAR,theflightsfare.co.uk,airport,false,*,*,false
DEN,MAR,theflightsfare.co.uk,airport,false,*,*,false
ORD,MAR,theflightsfare.co.uk,airport,false,*,*,false
BOS,MAR,theflightsfare.co.uk,airport,false,*,*,false
JFK,MAR,theflightsfare.co.uk,airport,false,*,*,false
BWI,MAR,theflightsfare.co.uk,airport,false,*,*,false
IAD,MAR,theflightsfare.co.uk,airport,false,*,*,false
MVD,FLL,theflightsfare.co.uk,airport,false,*,*,false
MVD,ADZ,theflightsfare.co.uk,airport,false,*,*,false
IAD,YVR,theflightsfare.co.uk,airport,false,*,*,false
IAD,TIJ,theflightsfare.co.uk,airport,false,*,*,false
GYE,RDU,theflightsfare.co.uk,airport,false,*,*,false
GYE,FLL,theflightsfare.co.uk,airport,false,*,*,false
GYE,XPL,theflightsfare.co.uk,airport,false,*,*,false
BOG,XPL,theflightsfare.co.uk,airport,false,*,*,false
CLO,RDU,theflightsfare.co.uk,airport,false,*,*,false
CLO,FLL,theflightsfare.co.uk,airport,false,*,*,false
PTY,RDU,theflightsfare.co.uk,airport,false,*,*,false
PTY,FLL,theflightsfare.co.uk,airport,false,*,*,false
MVD,GCM,theflightsfare.co.uk,airport,false,*,*,false
IAD,DOM,theflightsfare.co.uk,airport,false,*,*,false
IAD,SLU,theflightsfare.co.uk,airport,false,*,*,false
IAD,SVD,theflightsfare.co.uk,airport,false,*,*,false
IAD,GND,theflightsfare.co.uk,airport,false,*,*,false
IAD,TQO,theflightsfare.co.uk,airport,false,*,*,false
IAD,TAM,theflightsfare.co.uk,airport,false,*,*,false
MVD,KIN,theflightsfare.co.uk,airport,false,*,*,false
IAD,PBC,theflightsfare.co.uk,airport,false,*,*,false
IAD,ACA,theflightsfare.co.uk,airport,false,*,*,false
IAD,SLP,theflightsfare.co.uk,airport,false,*,*,false
IAH,VVI,theflightsfare.co.uk,airport,false,*,*,false
JFK,YQB,theflightsfare.co.uk,airport,false,*,*,false
JFK,DOM,theflightsfare.co.uk,airport,false,*,*,false
JFK,SLU,theflightsfare.co.uk,airport,false,*,*,false
JFK,SVD,theflightsfare.co.uk,airport,false,*,*,false
JFK,TAM,theflightsfare.co.uk,airport,false,*,*,false
LAS,SLP,theflightsfare.co.uk,airport,false,*,*,false
LAS,MZT,theflightsfare.co.uk,airport,false,*,*,false
LAS,YWG,theflightsfare.co.uk,airport,false,*,*,false
LAX,SXM,theflightsfare.co.uk,airport,false,*,*,false
LAX,MTY,theflightsfare.co.uk,airport,false,*,*,false
LAX,YYC,theflightsfare.co.uk,airport,false,*,*,false
LAX,OAX,theflightsfare.co.uk,airport,false,*,*,false
BWI,STX,theflightsfare.co.uk,airport,false,*,*,false
BOS,VLN,theflightsfare.co.uk,airport,false,*,*,false
JFK,VLN,theflightsfare.co.uk,airport,false,*,*,false
BWI,VLN,theflightsfare.co.uk,airport,false,*,*,false
IAD,VLN,theflightsfare.co.uk,airport,false,*,*,false
ATL,VLN,theflightsfare.co.uk,airport,false,*,*,false
AUS,VLN,theflightsfare.co.uk,airport,false,*,*,false
MCO,VLN,theflightsfare.co.uk,airport,false,*,*,false
TPA,VLN,theflightsfare.co.uk,airport,false,*,*,false
FLL,VLN,theflightsfare.co.uk,airport,false,*,*,false
LAS,SLU,theflightsfare.co.uk,airport,false,*,*,false
LAS,SVD,theflightsfare.co.uk,airport,false,*,*,false
LAS,PEI,theflightsfare.co.uk,airport,false,*,*,false
LIM,RDU,theflightsfare.co.uk,airport,false,*,*,false
LIM,AUS,theflightsfare.co.uk,airport,false,*,*,false
LIM,TPA,theflightsfare.co.uk,airport,false,*,*,false
LIM,FLL,theflightsfare.co.uk,airport,false,*,*,false
MGA,MAR,theflightsfare.co.uk,airport,false,*,*,false
SDQ,PBM,theflightsfare.co.uk,airport,false,*,*,false
SCL,LAX,theflightsfare.co.uk,airport,false,*,*,false
BNA,AGU,theflightsfare.co.uk,airport,false,*,*,false
BNA,MZT,theflightsfare.co.uk,airport,false,*,*,false
ATL,GIG,theflightsfare.co.uk,airport,false,*,*,false
IAH,HUX,theflightsfare.co.uk,airport,false,*,*,false
IAH,EYW,theflightsfare.co.uk,airport,false,*,*,false
IAH,BDA,theflightsfare.co.uk,airport,false,*,*,false
IAH,SNU,theflightsfare.co.uk,airport,false,*,*,false
IAH,GGT,theflightsfare.co.uk,airport,false,*,*,false
MIA,OAX,theflightsfare.co.uk,airport,false,*,*,false
MIA,HUX,theflightsfare.co.uk,airport,false,*,*,false
PTY,XPL,theflightsfare.co.uk,airport,false,*,*,false
JFK,ACA,theflightsfare.co.uk,airport,false,*,*,false
JFK,SLP,theflightsfare.co.uk,airport,false,*,*,false
ORD,BZE,theflightsfare.co.uk,airport,false,*,*,false
ORD,HUX,theflightsfare.co.uk,airport,false,*,*,false
MIA,ZIH,theflightsfare.co.uk,airport,false,*,*,false
MCO,VVI,theflightsfare.co.uk,airport,false,*,*,false
MCO,GRU,theflightsfare.co.uk,airport,false,*,*,false
LAX,ROS,theflightsfare.co.uk,airport,false,*,*,false
LAS,ROS,theflightsfare.co.uk,airport,false,*,*,false
DEN,ROS,theflightsfare.co.uk,airport,false,*,*,false
ORD,ROS,theflightsfare.co.uk,airport,false,*,*,false
BOS,ROS,theflightsfare.co.uk,airport,false,*,*,false
JFK,ROS,theflightsfare.co.uk,airport,false,*,*,false
BWI,ROS,theflightsfare.co.uk,airport,false,*,*,false
IAD,ROS,theflightsfare.co.uk,airport,false,*,*,false
ATL,ROS,theflightsfare.co.uk,airport,false,*,*,false
AUS,ROS,theflightsfare.co.uk,airport,false,*,*,false
MCO,ROS,theflightsfare.co.uk,airport,false,*,*,false
TPA,ROS,theflightsfare.co.uk,airport,false,*,*,false
FLL,ROS,theflightsfare.co.uk,airport,false,*,*,false
MIA,ROS,theflightsfare.co.uk,airport,false,*,*,false
SDQ,ROS,theflightsfare.co.uk,airport,false,*,*,false
SFO,MAO,theflightsfare.co.uk,airport,false,*,*,false
LAX,MAO,theflightsfare.co.uk,airport,false,*,*,false
LAS,MAO,theflightsfare.co.uk,airport,false,*,*,false
DEN,MAO,theflightsfare.co.uk,airport,false,*,*,false
ORD,MAO,theflightsfare.co.uk,airport,false,*,*,false
BOS,MAO,theflightsfare.co.uk,airport,false,*,*,false
BWI,MAO,theflightsfare.co.uk,airport,false,*,*,false
IAD,MAO,theflightsfare.co.uk,airport,false,*,*,false
ATL,MAO,theflightsfare.co.uk,airport,false,*,*,false
AUS,MAO,theflightsfare.co.uk,airport,false,*,*,false
MCO,MAO,theflightsfare.co.uk,airport,false,*,*,false
TPA,MAO,theflightsfare.co.uk,airport,false,*,*,false
SAL,BGA,theflightsfare.co.uk,airport,false,*,*,false
MIA,DOM,theflightsfare.co.uk,airport,false,*,*,false
MIA,SLU,theflightsfare.co.uk,airport,false,*,*,false
MCO,DOM,theflightsfare.co.uk,airport,false,*,*,false
MCO,SLU,theflightsfare.co.uk,airport,false,*,*,false
BGI,XPL,theflightsfare.co.uk,airport,false,*,*,false
LAS,GIG,theflightsfare.co.uk,airport,false,*,*,false
LAS,YHZ,theflightsfare.co.uk,airport,false,*,*,false
LAS,YQB,theflightsfare.co.uk,airport,false,*,*,false
SFO,CZM,theflightsfare.co.uk,airport,false,*,*,false
SFO,TQO,theflightsfare.co.uk,airport,false,*,*,false
SFO,PBC,theflightsfare.co.uk,airport,false,*,*,false
LAX,HUX,theflightsfare.co.uk,airport,false,*,*,false
LAX,BON,theflightsfare.co.uk,airport,false,*,*,false
LAX,EYW,theflightsfare.co.uk,airport,false,*,*,false
LAX,BDA,theflightsfare.co.uk,airport,false,*,*,false
LAX,CZM,theflightsfare.co.uk,airport,false,*,*,false
SFO,BGA,theflightsfare.co.uk,airport,false,*,*,false
LAX,BGA,theflightsfare.co.uk,airport,false,*,*,false
LAS,BGA,theflightsfare.co.uk,airport,false,*,*,false
DEN,BGA,theflightsfare.co.uk,airport,false,*,*,false
ORD,BGA,theflightsfare.co.uk,airport,false,*,*,false
BOS,BGA,theflightsfare.co.uk,airport,false,*,*,false
JFK,BGA,theflightsfare.co.uk,airport,false,*,*,false
BWI,BGA,theflightsfare.co.uk,airport,false,*,*,false
IAD,BGA,theflightsfare.co.uk,airport,false,*,*,false
ATL,BGA,theflightsfare.co.uk,airport,false,*,*,false
AUS,BGA,theflightsfare.co.uk,airport,false,*,*,false
MCO,BGA,theflightsfare.co.uk,airport,false,*,*,false
TPA,BGA,theflightsfare.co.uk,airport,false,*,*,false
