departure_code,arrival_code,pos_provider_code,route_type
MEL,KHI,emirates.com,airport
MED,ZAM,emirates.com,airport
MAA,SEZ,emirates.com,airport
LUN,IST,emirates.com,airport
MAA,SDF,emirates.com,airport
MED,MYY,emirates.com,airport
MAA,SAN,emirates.com,airport
KWI,SZX,emirates.com,airport
LHE,AMS,emirates.com,airport
MED,IXB,emirates.com,airport
LAX,ISB,emirates.com,airport
LHE,VIE,emirates.com,airport
KWI,TIR,emirates.com,airport
LON,SDJ,emirates.com,airport
MAA,MCI,emirates.com,airport
MCT,ZAG,emirates.com,airport
MAA,EAM,emirates.com,airport
MCT,RGN,emirates.com,airport
LED,DMM,emirates.com,airport
MHD,DUS,emirates.com,airport
LYS,PNH,emirates.com,airport
MEL,LYS,emirates.com,airport
KWI,UBJ,emirates.com,airport
LIS,MCT,emirates.com,airport
LYP,SYD,emirates.com,airport
LIS,BKK,emirates.com,airport
LYP,NYC,emirates.com,airport
MED,GAY,emirates.com,airport
LYP,MCT,emirates.com,airport
LHE,SIN,emirates.com,airport
LYP,LIS,emirates.com,airport
MHD,VIE,emirates.com,airport
LYP,KWI,emirates.com,airport
LUN,PER,emirates.com,airport
LYP,KUL,emirates.com,airport
MED,JIB,emirates.com,airport
LYP,HKG,emirates.com,airport
LON,NJF,emirates.com,airport
LYP,AUH,emirates.com,airport
LUN,HRE,emirates.com,airport
LUN,TZX,emirates.com,airport
MED,BEY,emirates.com,airport
NBO,AKL,emirates.com,airport
ROM,SKT,emirates.com,airport
ORL,LHE,emirates.com,airport
MOW,HYD,emirates.com,airport
SAO,MLE,emirates.com,airport
NBO,YWG,emirates.com,airport
SAO,KBL,emirates.com,airport
MRU,GND,emirates.com,airport
ROM,HAN,emirates.com,airport
RUH,BGO,emirates.com,airport
SAO,DEL,emirates.com,airport
NBO,AMS,emirates.com,airport
MOW,SAO,emirates.com,airport
MOW,HRG,emirates.com,airport
NCL,ISB,emirates.com,airport
RUH,CYZ,emirates.com,airport
MNL,BOS,emirates.com,airport
MUX,BAH,emirates.com,airport
OSA,TUN,emirates.com,airport
RUH,BEG,emirates.com,airport
MNL,MOW,emirates.com,airport
PEW,BJS,emirates.com,airport
NCE,HKT,emirates.com,airport
MOW,TUN,emirates.com,airport
MUX,SHJ,emirates.com,airport
RUH,REK,emirates.com,airport
RUH,BUE,emirates.com,airport
RUH,RDU,emirates.com,airport
RUH,WLG,emirates.com,airport
OSL,HGA,emirates.com,airport
MIL,MLE,emirates.com,airport
PEW,LIS,emirates.com,airport
OSA,BEY,emirates.com,airport
OSL,EBL,emirates.com,airport
MIL,BLR,emirates.com,airport
PEW,BAK,emirates.com,airport
MNL,ATH,emirates.com,airport
MLA,CMB,emirates.com,airport
MLE,CAS,emirates.com,airport
MOW,FEZ,emirates.com,airport
NBO,CAS,emirates.com,airport
RUH,PEE,emirates.com,airport
MUX,KUN,emirates.com,airport
NBO,CPH,emirates.com,airport
NBO,ALG,emirates.com,airport
PAR,SKT,emirates.com,airport
MOW,JKT,emirates.com,airport
MNL,BOD,emirates.com,airport
PAR,DEL,emirates.com,airport
MRU,SHA,emirates.com,airport
NBO,MEX,emirates.com,airport
MNL,RAE,emirates.com,airport
MRU,MEL,emirates.com,airport
MOW,CMN,emirates.com,airport
SAO,CAS,emirates.com,airport
MUC,MRU,emirates.com,airport
SAO,AMM,emirates.com,airport
NBO,SYD,emirates.com,airport
MRU,MAD,emirates.com,airport
OSL,DEL,emirates.com,airport
MNL,ULH,emirates.com,airport
MIA,MED,emirates.com,airport
RUH,LXR,emirates.com,airport
MNL,NKC,emirates.com,airport
SEA,ADD,emirates.com,airport
MOW,BEY,emirates.com,airport
PSA,SKT,emirates.com,airport
ORL,BGW,emirates.com,airport
PEW,EDI,emirates.com,airport
MOW,TIA,emirates.com,airport
MUX,KUL,emirates.com,airport
PEW,ULH,emirates.com,airport
RUH,SRZ,emirates.com,airport
RUH,DAM,emirates.com,airport
SAO,LHE,emirates.com,airport
SAO,TUN,emirates.com,airport
MNL,HBE,emirates.com,airport
MNL,MAD,emirates.com,airport
MOW,MED,emirates.com,airport
MUC,HYD,emirates.com,airport
MUX,NYC,emirates.com,airport
RUH,MMK,emirates.com,airport
NJF,MOW,emirates.com,airport
PAR,SGN,emirates.com,airport
MUX,HKG,emirates.com,airport
MNL,YNB,emirates.com,airport
SAO,DPS,emirates.com,airport
RUH,MGA,emirates.com,airport
MUX,SHA,emirates.com,airport
ROM,LHE,emirates.com,airport
RUH,LAO,emirates.com,airport
RUH,MEM,emirates.com,airport
MUX,TIF,emirates.com,airport
PAR,JED,emirates.com,airport
MLE,YTO,emirates.com,airport
SEL,BEY,emirates.com,airport
SLL,PAR,emirates.com,airport
WLG,MEL,emirates.com,airport
ZRH,SEZ,emirates.com,airport
WLG,HER,emirates.com,airport
SKT,GVA,emirates.com,airport
WLG,CPT,emirates.com,airport
ZRH,DPS,emirates.com,airport
SIN,BER,emirates.com,airport
ZRH,BKK,emirates.com,airport
SKT,SLL,emirates.com,airport
ULH,CCJ,emirates.com,airport
WAW,MEL,emirates.com,airport
ZAG,BKK,emirates.com,airport
SLL,BWN,emirates.com,airport
UET,MEL,emirates.com,airport
TUN,HKG,emirates.com,airport
STO,BKK,emirates.com,airport
SKT,SAO,emirates.com,airport
SKT,ATH,emirates.com,airport
WAW,HAN,emirates.com,airport
YTO,NJF,emirates.com,airport
SYD,CPT,emirates.com,airport
TPE,BRU,emirates.com,airport
SIN,TBS,emirates.com,airport
STO,ADD,emirates.com,airport
TUN,DEL,emirates.com,airport
YTO,IST,emirates.com,airport
SKT,POS,emirates.com,airport
THR,YMQ,emirates.com,airport
TYO,MAD,emirates.com,airport
THR,YFC,emirates.com,airport
SYD,MOW,emirates.com,airport
SLL,MLE,emirates.com,airport
TLV,TRV,emirates.com,airport
SLL,BAK,emirates.com,airport
THR,SIN,emirates.com,airport
SYD,MED,emirates.com,airport
WAS,JKT,emirates.com,airport
YTO,BAH,emirates.com,airport
SEL,YTO,emirates.com,airport
SIN,CHC,emirates.com,airport
TUN,AUH,emirates.com,airport
SGN,ALG,emirates.com,airport
WAS,ISB,emirates.com,airport
YOW,KWI,emirates.com,airport
TUN,AMM,emirates.com,airport
YOW,CMB,emirates.com,airport
SEA,RUH,emirates.com,airport
SIN,CAS,emirates.com,airport
WAS,DPS,emirates.com,airport
TUN,SIN,emirates.com,airport
SIN,AMM,emirates.com,airport
TLV,IST,emirates.com,airport
SKT,BZG,emirates.com,airport
TLV,HKG,emirates.com,airport
SIN,MOW,emirates.com,airport
TLV,HAN,emirates.com,airport
SLL,LXR,emirates.com,airport
SIN,BUD,emirates.com,airport
TSE,DMM,emirates.com,airport
SHA,CAS,emirates.com,airport
THR,LYS,emirates.com,airport
TUN,KHI,emirates.com,airport
TRV,TUU,emirates.com,airport
ZRH,SIN,emirates.com,airport
VNO,DXB,emirates.com,airport
TAS,MCT,emirates.com,airport
SEL,SAO,emirates.com,airport
TAS,JKT,emirates.com,airport
TRV,NYC,emirates.com,airport
YWG,DXB,emirates.com,airport
SEL,MLE,emirates.com,airport
TAS,CAI,emirates.com,airport
VIE,MLE,emirates.com,airport
TYO,TBS,emirates.com,airport
STO,SYD,emirates.com,airport
SEL,KHI,emirates.com,airport
VIE,MAA,emirates.com,airport
TYO,LON,emirates.com,airport
STO,RUH,emirates.com,airport
SLL,VIE,emirates.com,airport
SGN,MOW,emirates.com,airport
SLL,SKT,emirates.com,airport
SEZ,LON,emirates.com,airport
TUN,YQM,emirates.com,airport
STO,NBO,emirates.com,airport
SKT,TNR,emirates.com,airport
TRV,DUB,emirates.com,airport
YMQ,MOW,emirates.com,airport
SHA,SAO,emirates.com,airport
TUN,SAO,emirates.com,airport
VIE,ADD,emirates.com,airport
SEA,TLV,emirates.com,airport
THR,FRA,emirates.com,airport
SKT,TAE,emirates.com,airport
VCE,SKT,emirates.com,airport
STO,BSR,emirates.com,airport
SKT,WAS,emirates.com,airport
UET,ZRH,emirates.com,airport
STO,LHE,emirates.com,airport
SGN,BAK,emirates.com,airport
STO,KBL,emirates.com,airport
SLL,DBR,emirates.com,airport
VCE,AHB,emirates.com,airport
TUU,DEL,emirates.com,airport
SLL,KHI,emirates.com,airport
TLV,LED,emirates.com,airport
UTP,DMM,emirates.com,airport
YMQ,MHD,emirates.com,airport
STO,IFN,emirates.com,airport
SHA,CMN,emirates.com,airport
SLL,JKT,emirates.com,airport
TPE,GLA,emirates.com,airport
TPE,PSA,emirates.com,airport
SZG,RUH,emirates.com,airport
SHA,PAR,emirates.com,airport
YTO,ASM,emirates.com,airport
THR,AMS,emirates.com,airport
TUN,MNL,emirates.com,airport
SEZ,KTM,emirates.com,airport
YWG,AMD,emirates.com,airport
SFO,ISB,emirates.com,airport
TUN,SYD,emirates.com,airport
TYO,LHE,emirates.com,airport
SIN,WAS,emirates.com,airport
BAH,TYN,emirates.com,airport
AMM,CKG,emirates.com,airport
BGW,DUS,emirates.com,airport
ABJ,DEL,emirates.com,airport
ACC,SYD,emirates.com,airport
BGW,CPH,emirates.com,airport
BJV,DXB,emirates.com,airport
AMM,LGK,emirates.com,airport
BAH,YAO,emirates.com,airport
BGW,BOM,emirates.com,airport
BJS,CAS,emirates.com,airport
AKL,JNB,emirates.com,airport
BHX,TPE,emirates.com,airport
ABJ,CAS,emirates.com,airport
AMD,IST,emirates.com,airport
AMD,BGW,emirates.com,airport
BHX,MNL,emirates.com,airport
BAH,LXR,emirates.com,airport
AMS,LHE,emirates.com,airport
BAH,LRR,emirates.com,airport
AMD,FRA,emirates.com,airport
ACC,CAN,emirates.com,airport
ALA,DEL,emirates.com,airport
ABJ,BOM,emirates.com,airport
BAH,SDQ,emirates.com,airport
AKL,ISB,emirates.com,airport
BHX,CCJ,emirates.com,airport
AAN,SJJ,emirates.com,airport
BAH,RJA,emirates.com,airport
AMD,BFS,emirates.com,airport
BAH,CGO,emirates.com,airport
AMD,NCL,emirates.com,airport
ABJ,MGA,emirates.com,airport
BEY,PNH,emirates.com,airport
BGW,ROM,emirates.com,airport
AMS,JED,emirates.com,airport
ACC,HAM,emirates.com,airport
AMD,ASU,emirates.com,airport
ADD,IST,emirates.com,airport
AMS,BAH,emirates.com,airport
BAH,BNE,emirates.com,airport
ACC,NYC,emirates.com,airport
BGW,MCP,emirates.com,airport
BEY,LED,emirates.com,airport
ACC,PBM,emirates.com,airport
AKL,CAI,emirates.com,airport
BGW,HKG,emirates.com,airport
ACC,BEY,emirates.com,airport
AMS,ASM,emirates.com,airport
ACC,LED,emirates.com,airport
BJS,PAR,emirates.com,airport
BEY,HRB,emirates.com,airport
BAH,WAS,emirates.com,airport
BEY,HGH,emirates.com,airport
BKK,BOS,emirates.com,airport
BEY,FRA,emirates.com,airport
AMS,KHI,emirates.com,airport
AMM,HAM,emirates.com,airport
AMD,DUS,emirates.com,airport
AMM,FUK,emirates.com,airport
AMM,PER,emirates.com,airport
ALG,SIN,emirates.com,airport
BAH,BOS,emirates.com,airport
ALG,SHA,emirates.com,airport
BGW,PAR,emirates.com,airport
AMD,MCI,emirates.com,airport
ABJ,MCT,emirates.com,airport
ACC,WAW,emirates.com,airport
BGW,LHE,emirates.com,airport
AMS,DPS,emirates.com,airport
AMM,MAN,emirates.com,airport
ALG,MRU,emirates.com,airport
AMM,SFO,emirates.com,airport
BEG,SHA,emirates.com,airport
AMS,DAR,emirates.com,airport
BEG,DXB,emirates.com,airport
AMM,PHX,emirates.com,airport
ACC,TUN,emirates.com,airport
BGW,SAO,emirates.com,airport
BCN,MNL,emirates.com,airport
ADD,CAN,emirates.com,airport
BAH,EBL,emirates.com,airport
BAH,DFW,emirates.com,airport
BAH,EBB,emirates.com,airport
ADD,NYC,emirates.com,airport
BCN,BKK,emirates.com,airport
BGW,NKC,emirates.com,airport
BAK,KWI,emirates.com,airport
AMM,SEZ,emirates.com,airport
AKL,LON,emirates.com,airport
BAH,CJU,emirates.com,airport
BKK,BUD,emirates.com,airport
CAI,PEZ,emirates.com,airport
BLR,BCN,emirates.com,airport
BLR,MIL,emirates.com,airport
CAI,MAA,emirates.com,airport
BOM,TIA,emirates.com,airport
CAI,LAD,emirates.com,airport
CHI,IFN,emirates.com,airport
BOM,ATL,emirates.com,airport
CHI,CMB,emirates.com,airport
CAI,KMG,emirates.com,airport
BOM,SEL,emirates.com,airport
CAI,JNB,emirates.com,airport
BOM,SCL,emirates.com,airport
CAI,HOF,emirates.com,airport
BOM,PNS,emirates.com,airport
CAI,FRU,emirates.com,airport
CCU,MEX,emirates.com,airport
CAI,CKY,emirates.com,airport
CCU,LIS,emirates.com,airport
CAI,CGQ,emirates.com,airport
CCU,HAS,emirates.com,airport
CAI,AQI,emirates.com,airport
CCU,CHI,emirates.com,airport
CAI,ANK,emirates.com,airport
CBR,AMM,emirates.com,airport
CAI,AMM,emirates.com,airport
CAS,SEZ,emirates.com,airport
CAI,AAN,emirates.com,airport
CAS,GIZ,emirates.com,airport
BUH,DAC,emirates.com,airport
BLR,CLT,emirates.com,airport
BUD,MNL,emirates.com,airport
CAN,ELQ,emirates.com,airport
BSR,MOW,emirates.com,airport
BLR,BUD,emirates.com,airport
BSR,LHE,emirates.com,airport
BLR,BNA,emirates.com,airport
BSR,DPS,emirates.com,airport
BKK,HBE,emirates.com,airport
BSR,DEL,emirates.com,airport
BOM,THR,emirates.com,airport
BSR,BEY,emirates.com,airport
BKK,SAO,emirates.com,airport
BRU,ZNZ,emirates.com,airport
CCU,YNB,emirates.com,airport
BLR,TPA,emirates.com,airport
BLR,GLA,emirates.com,airport
BLR,THR,emirates.com,airport
BOM,MLE,emirates.com,airport
BRU,MCT,emirates.com,airport
CAS,ZNZ,emirates.com,airport
BRU,KWI,emirates.com,airport
BOM,KHI,emirates.com,airport
BRU,KUL,emirates.com,airport
BOM,ELQ,emirates.com,airport
BRU,JED,emirates.com,airport
BLR,BKK,emirates.com,airport
BRU,IST,emirates.com,airport
CHI,DMM,emirates.com,airport
BRU,ISB,emirates.com,airport
BOM,PHX,emirates.com,airport
BRU,CMB,emirates.com,airport
BOM,LYS,emirates.com,airport
BOS,SKT,emirates.com,airport
BOM,IND,emirates.com,airport
BOS,RGN,emirates.com,airport
CHI,RUH,emirates.com,airport
BOS,KTM,emirates.com,airport
CCU,LAS,emirates.com,airport
BLR,OKC,emirates.com,airport
BLR,BOD,emirates.com,airport
CAS,MRU,emirates.com,airport
CHC,TRV,emirates.com,airport
COK,JNB,emirates.com,airport
CMN,IST,emirates.com,airport
DUB,LHE,emirates.com,airport
DXB,ERH,emirates.com,airport
DMM,VCE,emirates.com,airport
DEL,EDI,emirates.com,airport
COK,EDI,emirates.com,airport
DPS,KWI,emirates.com,airport
DMM,UKA,emirates.com,airport
DKR,SAO,emirates.com,airport
DUS,MAA,emirates.com,airport
DKR,DEL,emirates.com,airport
CMN,AHB,emirates.com,airport
CPT,LON,emirates.com,airport
DMM,TPE,emirates.com,airport
DKR,CAI,emirates.com,airport
DUS,KBL,emirates.com,airport
DXB,BTS,emirates.com,airport
DAC,BAH,emirates.com,airport
COK,BOS,emirates.com,airport
DMM,TAO,emirates.com,airport
DAC,WAS,emirates.com,airport
CMB,YWG,emirates.com,airport
DMM,YXU,emirates.com,airport
CPT,YTO,emirates.com,airport
DXB,ASW,emirates.com,airport
CPT,KRK,emirates.com,airport
DMM,LAS,emirates.com,airport
CPT,DPS,emirates.com,airport
DFW,CCU,emirates.com,airport
DUR,SEL,emirates.com,airport
DUS,SIN,emirates.com,airport
DEL,RDU,emirates.com,airport
DEL,BER,emirates.com,airport
CPT,ROM,emirates.com,airport
DMM,LJU,emirates.com,airport
DMM,MLA,emirates.com,airport
DXB,BXU,emirates.com,airport
CPT,MLE,emirates.com,airport
DEL,VCE,emirates.com,airport
DMM,JUB,emirates.com,airport
DEL,UFA,emirates.com,airport
DXB,FNC,emirates.com,airport
DFW,DAC,emirates.com,airport
DXB,EAM,emirates.com,airport
DMM,LOP,emirates.com,airport
CPH,EBL,emirates.com,airport
DAR,YTO,emirates.com,airport
DUB,HRE,emirates.com,airport
DAC,STO,emirates.com,airport
DUB,GBE,emirates.com,airport
DUS,SYD,emirates.com,airport
DMM,GAY,emirates.com,airport
DXB,BRE,emirates.com,airport
DXB,CTJ,emirates.com,airport
DXB,AQJ,emirates.com,airport
HAN,DUS,emirates.com,airport
EBL,MOW,emirates.com,airport
EBB,MLA,emirates.com,airport
HYD,BLQ,emirates.com,airport
DXB,MPM,emirates.com,airport
FRA,BGW,emirates.com,airport
ISB,MSP,emirates.com,airport
DXB,SOC,emirates.com,airport
EBB,BOM,emirates.com,airport
EBL,DEL,emirates.com,airport
DXB,VOG,emirates.com,airport
FRA,SEL,emirates.com,airport
DXB,RYK,emirates.com,airport
EVN,BAK,emirates.com,airport
HYD,DEN,emirates.com,airport
ELQ,CCU,emirates.com,airport
FRA,JKT,emirates.com,airport
HYD,BAK,emirates.com,airport
ISB,EDI,emirates.com,airport
HKG,AMM,emirates.com,airport
GLA,BAH,emirates.com,airport
FRA,RUH,emirates.com,airport
DXB,LCJ,emirates.com,airport
HAN,TUU,emirates.com,airport
ISB,BKK,emirates.com,airport
DXB,NHA,emirates.com,airport
FRA,HGA,emirates.com,airport
GLA,TUU,emirates.com,airport
ISB,AUH,emirates.com,airport
HYD,PTY,emirates.com,airport
DXB,PBM,emirates.com,airport
DXB,HOV,emirates.com,airport
HAM,CMB,emirates.com,airport
HYD,PHL,emirates.com,airport
DXB,IFN,emirates.com,airport
DXB,TZL,emirates.com,airport
DXB,IGU,emirates.com,airport
HAM,MLE,emirates.com,airport
DXB,MEM,emirates.com,airport
DXB,POZ,emirates.com,airport
ISB,NBO,emirates.com,airport
DXB,HMB,emirates.com,airport
EBL,MAN,emirates.com,airport
DXB,HAJ,emirates.com,airport
DXB,TWU,emirates.com,airport
EBL,AKL,emirates.com,airport
DXB,NSN,emirates.com,airport
DXB,YQG,emirates.com,airport
ISB,CHI,emirates.com,airport
DXB,PNQ,emirates.com,airport
FRU,MED,emirates.com,airport
EBB,CTU,emirates.com,airport
ISB,ATH,emirates.com,airport
DXB,SAN,emirates.com,airport
ISB,AHB,emirates.com,airport
HYD,MAD,emirates.com,airport
DXB,SYR,emirates.com,airport
HAM,LHE,emirates.com,airport
ISB,MNL,emirates.com,airport
HAM,KRT,emirates.com,airport
HAM,DEL,emirates.com,airport
DXB,KUT,emirates.com,airport
HYD,CPT,emirates.com,airport
HRE,IXC,emirates.com,airport
DXB,LUX,emirates.com,airport
HAM,HYD,emirates.com,airport
FRA,MGQ,emirates.com,airport
EBL,MEL,emirates.com,airport
HYD,CVG,emirates.com,airport
DXB,KDU,emirates.com,airport
HKG,KWI,emirates.com,airport
DXB,KLH,emirates.com,airport
ISB,MCT,emirates.com,airport
JNB,MAN,emirates.com,airport
KUL,MED,emirates.com,airport
KTM,MLA,emirates.com,airport
KTM,LON,emirates.com,airport
JNB,CAN,emirates.com,airport
KWI,CPH,emirates.com,airport
KUL,KRT,emirates.com,airport
KWI,COO,emirates.com,airport
KWI,LYS,emirates.com,airport
JED,BRU,emirates.com,airport
KRT,BJS,emirates.com,airport
JED,KBR,emirates.com,airport
KWI,CBR,emirates.com,airport
KWI,KNU,emirates.com,airport
KTM,DMM,emirates.com,airport
IST,ISB,emirates.com,airport
ISB,YMQ,emirates.com,airport
KWI,IXB,emirates.com,airport
JED,HKG,emirates.com,airport
KWI,IBZ,emirates.com,airport
KHI,PRG,emirates.com,airport
KWI,HRB,emirates.com,airport
KTM,AKL,emirates.com,airport
JNB,FNC,emirates.com,airport
IST,ABJ,emirates.com,airport
KHI,USM,emirates.com,airport
KHI,SSH,emirates.com,airport
KHI,DAC,emirates.com,airport
IST,MSQ,emirates.com,airport
JKT,BHX,emirates.com,airport
JED,YQB,emirates.com,airport
KTM,YXJ,emirates.com,airport
KHI,BUH,emirates.com,airport
IST,BKK,emirates.com,airport
JED,DGT,emirates.com,airport
ISB,ROM,emirates.com,airport
ISB,YEA,emirates.com,airport
KUL,LCA,emirates.com,airport
KWI,BBI,emirates.com,airport
JKT,PRG,emirates.com,airport
JED,MLG,emirates.com,airport
KRT,BAH,emirates.com,airport
JED,BJM,emirates.com,airport
JNB,TUU,emirates.com,airport
KHI,BOG,emirates.com,airport
KWI,IDR,emirates.com,airport
JED,BER,emirates.com,airport
ISU,KUL,emirates.com,airport
KUL,UIO,emirates.com,airport
JKT,CAI,emirates.com,airport
KRT,DOH,emirates.com,airport
ISB,YVR,emirates.com,airport
JED,BLZ,emirates.com,airport
KWI,DMM,emirates.com,airport
KHI,AUS,emirates.com,airport
JKT,WAW,emirates.com,airport
JED,CHC,emirates.com,airport
IST,BJS,emirates.com,airport
KUL,MEX,emirates.com,airport
JNB,TPE,emirates.com,airport
KHI,MNL,emirates.com,airport
JED,BUS,emirates.com,airport
KHI,HRB,emirates.com,airport
KWI,DKR,emirates.com,airport
ISB,ULH,emirates.com,airport
JED,HDY,emirates.com,airport
KUL,LIS,emirates.com,airport
JKT,AMM,emirates.com,airport
JED,RVN,emirates.com,airport
KRT,BNE,emirates.com,airport
LHE,LAX,emirates.com,airport
LHE,MRU,emirates.com,airport
MCT,LKO,emirates.com,airport
MIA,AMD,emirates.com,airport
MED,GES,emirates.com,airport
MAN,KHI,emirates.com,airport
MCT,JUB,emirates.com,airport
LYS,BKK,emirates.com,airport
MEX,DEL,emirates.com,airport
MED,DPL,emirates.com,airport
MEL,SGN,emirates.com,airport
LHE,WAW,emirates.com,airport
KWI,YXU,emirates.com,airport
LON,AHB,emirates.com,airport
MCT,DYU,emirates.com,airport
MED,CMN,emirates.com,airport
MEL,AMS,emirates.com,airport
LAD,CAI,emirates.com,airport
LON,PAR,emirates.com,airport
LON,LYP,emirates.com,airport
MED,SLL,emirates.com,airport
LYP,HOU,emirates.com,airport
MED,SHA,emirates.com,airport
MAN,AHB,emirates.com,airport
MED,SEL,emirates.com,airport
MED,ASB,emirates.com,airport
KWI,TAC,emirates.com,airport
LON,EBL,emirates.com,airport
MCT,AMD,emirates.com,airport
MAD,SEL,emirates.com,airport
MAN,THR,emirates.com,airport
MCT,YXU,emirates.com,airport
LAD,MGA,emirates.com,airport
LYP,BCN,emirates.com,airport
MED,MEL,emirates.com,airport
MAA,YVR,emirates.com,airport
LIS,BAH,emirates.com,airport
MAA,YMQ,emirates.com,airport
LIS,AMD,emirates.com,airport
KZN,KWI,emirates.com,airport
MAN,MED,emirates.com,airport
MCT,TBS,emirates.com,airport
MED,HAN,emirates.com,airport
MCT,SZG,emirates.com,airport
LUN,BLR,emirates.com,airport
MCT,STO,emirates.com,airport
MEX,BOM,emirates.com,airport
LAX,DMM,emirates.com,airport
LCA,DEL,emirates.com,airport
LUN,SAI,emirates.com,airport
MED,WAS,emirates.com,airport
MCT,SFO,emirates.com,airport
LAX,ASM,emirates.com,airport
MCT,ROM,emirates.com,airport
MAA,GEG,emirates.com,airport
MCT,RIO,emirates.com,airport
MED,NCL,emirates.com,airport
LHE,ORL,emirates.com,airport
LIS,BLR,emirates.com,airport
MCT,OSL,emirates.com,airport
LIS,ATQ,emirates.com,airport
LHE,NGO,emirates.com,airport
LON,MEL,emirates.com,airport
LUN,ORL,emirates.com,airport
KWI,POZ,emirates.com,airport
LUN,JED,emirates.com,airport
LEX,DXB,emirates.com,airport
KZN,DEL,emirates.com,airport
KWI,TAE,emirates.com,airport
KWI,SEA,emirates.com,airport
LIS,CCU,emirates.com,airport
MHD,RUH,emirates.com,airport
LHE,AMM,emirates.com,airport
KWI,SXR,emirates.com,airport
LUN,HYD,emirates.com,airport
LED,MED,emirates.com,airport
LHE,AHB,emirates.com,airport
MED,GOP,emirates.com,airport
MED,LYP,emirates.com,airport
MED,SXR,emirates.com,airport
MUC,MAA,emirates.com,airport
ROM,ISB,emirates.com,airport
SAO,JED,emirates.com,airport
PAR,KUL,emirates.com,airport
MNL,VIE,emirates.com,airport
PER,CAI,emirates.com,airport
MIL,JED,emirates.com,airport
RIO,RUH,emirates.com,airport
PEW,GIZ,emirates.com,airport
NBO,HBA,emirates.com,airport
PAR,BLR,emirates.com,airport
NCL,HKG,emirates.com,airport
NBO,CMN,emirates.com,airport
MLE,SSH,emirates.com,airport
MIL,MRU,emirates.com,airport
NYC,KBL,emirates.com,airport
MSP,BGW,emirates.com,airport
PEW,BRU,emirates.com,airport
MIA,ISB,emirates.com,airport
MLE,ROM,emirates.com,airport
PRG,DMM,emirates.com,airport
PEW,BKK,emirates.com,airport
MRV,CAI,emirates.com,airport
MLA,COK,emirates.com,airport
RUH,KBL,emirates.com,airport
NJF,HYD,emirates.com,airport
PRG,DEL,emirates.com,airport
MNL,HAM,emirates.com,airport
PRG,BOM,emirates.com,airport
OSL,DAC,emirates.com,airport
PHX,MAA,emirates.com,airport
MIA,DEL,emirates.com,airport
PEW,WAS,emirates.com,airport
MLE,LON,emirates.com,airport
PAR,SIN,emirates.com,airport
RUH,CNN,emirates.com,airport
NCL,PEN,emirates.com,airport
RUH,YYJ,emirates.com,airport
PEW,SHJ,emirates.com,airport
MUX,MCT,emirates.com,airport
MNL,HRG,emirates.com,airport
MNL,HAS,emirates.com,airport
NBO,NKC,emirates.com,airport
RUH,SNO,emirates.com,airport
PAR,SEZ,emirates.com,airport
MUX,BAK,emirates.com,airport
RUH,GUA,emirates.com,airport
RUH,ASB,emirates.com,airport
MRU,ELQ,emirates.com,airport
RUH,NAG,emirates.com,airport
NBO,PTY,emirates.com,airport
MUC,DPS,emirates.com,airport
RUH,ELS,emirates.com,airport
MUX,MEL,emirates.com,airport
PEW,MEL,emirates.com,airport
NJF,LON,emirates.com,airport
MNL,MLE,emirates.com,airport
RUH,PRN,emirates.com,airport
NBO,MEL,emirates.com,airport
PER,JED,emirates.com,airport
MLA,BEY,emirates.com,airport
NYC,ADD,emirates.com,airport
RUH,DFW,emirates.com,airport
PER,RUH,emirates.com,airport
RUH,SIR,emirates.com,airport
MOW,MGA,emirates.com,airport
TPE,MAN,emirates.com,airport
TUN,BNE,emirates.com,airport
YMQ,BOM,emirates.com,airport
TSE,DXB,emirates.com,airport
TYO,AMM,emirates.com,airport
SKT,ROM,emirates.com,airport
TPE,ROM,emirates.com,airport
SKT,MLE,emirates.com,airport
SKT,LCA,emirates.com,airport
TRV,MLA,emirates.com,airport
THR,SYD,emirates.com,airport
SKD,JED,emirates.com,airport
SKT,ALG,emirates.com,airport
THR,ZRH,emirates.com,airport
WAW,KTM,emirates.com,airport
ULH,JKT,emirates.com,airport
SIN,OSL,emirates.com,airport
SHA,NBO,emirates.com,airport
SEL,KWI,emirates.com,airport
SLL,MAA,emirates.com,airport
SJJ,KWI,emirates.com,airport
SLL,SIN,emirates.com,airport
TUN,MRU,emirates.com,airport
UET,MED,emirates.com,airport
WAS,SHA,emirates.com,airport
SHA,LIS,emirates.com,airport
TPE,JED,emirates.com,airport
UET,IST,emirates.com,airport
SHA,CAI,emirates.com,airport
TBS,DEL,emirates.com,airport
WAS,LUN,emirates.com,airport
SEZ,MAA,emirates.com,airport
SFO,JED,emirates.com,airport
YQR,DEL,emirates.com,airport
THR,INN,emirates.com,airport
TRV,AMS,emirates.com,airport
TUN,HKT,emirates.com,airport
STO,DEL,emirates.com,airport
SKT,VIE,emirates.com,airport
SFO,AMD,emirates.com,airport
TUN,HAS,emirates.com,airport
SLL,AGA,emirates.com,airport
TLV,CAN,emirates.com,airport
YMQ,COK,emirates.com,airport
WAS,CAI,emirates.com,airport
TPE,BHX,emirates.com,airport
THR,MAD,emirates.com,airport
YYC,AMD,emirates.com,airport
SYD,CHC,emirates.com,airport
STO,HYD,emirates.com,airport
WAS,BKK,emirates.com,airport
SIN,GLA,emirates.com,airport
STO,ISB,emirates.com,airport
