departure_code,arrival_code,pos_provider_code,route_type,direct_flight_only,allowed_inbound_days,allowed_outbound_days,sum_of_oneway,app_types
ARN,ALA,zd.wego.com,airport,false,*,*,true,*
ARN,COV,zd.wego.com,airport,false,*,*,true,*
ARN,BAL,zd.wego.com,airport,false,*,*,true,*
ARN,MSR,zd.wego.com,airport,false,*,*,true,*
ARN,IGD,zd.wego.com,airport,false,*,*,true,*
ARN,GNY,zd.wego.com,airport,false,*,*,true,*
ARN,ERZ,zd.wego.com,airport,false,*,*,true,*
ARN,HTY,zd.wego.com,airport,false,*,*,true,*
ARN,AJI,zd.wego.com,airport,false,*,*,true,*
ARN,GZT,zd.wego.com,airport,false,*,*,true,*
ARN,DLM,zd.wego.com,airport,false,*,*,true,*
ARN,ESB,zd.wego.com,airport,false,*,*,true,*
YEI,ESB,zd.wego.com,airport,false,*,*,true,*
YEI,SAW,zd.wego.com,airport,false,*,*,true,*
GZP,VKO,zd.wego.com,airport,false,*,*,true,*
GZP,ARN,zd.wego.com,airport,false,*,*,true,*
GZP,EZS,zd.wego.com,airport,false,*,*,true,*
GZP,SZF,zd.wego.com,airport,false,*,*,true,*
GZP,GVA,zd.wego.com,airport,false,*,*,true,*
GZP,ERC,zd.wego.com,airport,false,*,*,true,*
GZP,NKT,zd.wego.com,airport,false,*,*,true,*
GZP,MQM,zd.wego.com,airport,false,*,*,true,*
GZP,MED,zd.wego.com,airport,false,*,*,true,*
GZP,DXB,zd.wego.com,airport,false,*,*,true,*
GZP,BGG,zd.wego.com,airport,false,*,*,true,*
GZP,MLX,zd.wego.com,airport,false,*,*,true,*
GZP,MUC,zd.wego.com,airport,false,*,*,true,*
GZP,AYT,zd.wego.com,airport,false,*,*,true,*
GZP,EDO,zd.wego.com,airport,false,*,*,true,*
GZP,STR,zd.wego.com,airport,false,*,*,true,*
GZP,TZX,zd.wego.com,airport,false,*,*,true,*
GZP,GYD,zd.wego.com,airport,false,*,*,true,*
GZP,SXZ,zd.wego.com,airport,false,*,*,true,*
GZP,FRU,zd.wego.com,airport,false,*,*,true,*
GZP,STN,zd.wego.com,airport,false,*,*,true,*
GZP,BJV,zd.wego.com,airport,false,*,*,true,*
GZP,RZV,zd.wego.com,airport,false,*,*,true,*
GZP,ADF,zd.wego.com,airport,false,*,*,true,*
GZP,VAN,zd.wego.com,airport,false,*,*,true,*
GZP,TAS,zd.wego.com,airport,false,*,*,true,*
GZP,CDG,zd.wego.com,airport,false,*,*,true,*
GZP,YKO,zd.wego.com,airport,false,*,*,true,*
GZP,OGU,zd.wego.com,airport,false,*,*,true,*
GZP,ADB,zd.wego.com,airport,false,*,*,true,*
GZP,ECN,zd.wego.com,airport,false,*,*,true,*
GZP,KSY,zd.wego.com,airport,false,*,*,true,*
GZP,CKZ,zd.wego.com,airport,false,*,*,true,*
GZP,VIE,zd.wego.com,airport,false,*,*,true,*
GZP,DIY,zd.wego.com,airport,false,*,*,true,*
GZP,KCM,zd.wego.com,airport,false,*,*,true,*
GZP,FRA,zd.wego.com,airport,false,*,*,true,*
GZP,ALA,zd.wego.com,airport,false,*,*,true,*
GZP,NQZ,zd.wego.com,airport,false,*,*,true,*
GZP,JED,zd.wego.com,airport,false,*,*,true,*
GZP,CGN,zd.wego.com,airport,false,*,*,true,*
GZP,COV,zd.wego.com,airport,false,*,*,true,*
GZP,BAL,zd.wego.com,airport,false,*,*,true,*
GZP,MSR,zd.wego.com,airport,false,*,*,true,*
GZP,BER,zd.wego.com,airport,false,*,*,true,*
GZP,DUS,zd.wego.com,airport,false,*,*,true,*
GZP,BEG,zd.wego.com,airport,false,*,*,true,*
GZP,IGD,zd.wego.com,airport,false,*,*,true,*
GZP,GNY,zd.wego.com,airport,false,*,*,true,*
GZP,SAW,zd.wego.com,airport,false,*,*,true,*
GZP,ERZ,zd.wego.com,airport,false,*,*,true,*
GZP,HTY,zd.wego.com,airport,false,*,*,true,*
GZP,AJI,zd.wego.com,airport,false,*,*,true,*
GZP,GZT,zd.wego.com,airport,false,*,*,true,*
GZP,DLM,zd.wego.com,airport,false,*,*,true,*
VKO,ARN,zd.wego.com,airport,false,*,*,true,*
VKO,GZP,zd.wego.com,airport,false,*,*,true,*
VKO,EZS,zd.wego.com,airport,false,*,*,true,*
VKO,SZF,zd.wego.com,airport,false,*,*,true,*
VKO,GVA,zd.wego.com,airport,false,*,*,true,*
VKO,ERC,zd.wego.com,airport,false,*,*,true,*
VKO,NKT,zd.wego.com,airport,false,*,*,true,*
VKO,MQM,zd.wego.com,airport,false,*,*,true,*
VKO,MED,zd.wego.com,airport,false,*,*,true,*
VKO,AMM,zd.wego.com,airport,false,*,*,true,*
VKO,BGG,zd.wego.com,airport,false,*,*,true,*
VKO,AMS,zd.wego.com,airport,false,*,*,true,*
VKO,MLX,zd.wego.com,airport,false,*,*,true,*
VKO,MUC,zd.wego.com,airport,false,*,*,true,*
VKO,AYT,zd.wego.com,airport,false,*,*,true,*
VKO,EDO,zd.wego.com,airport,false,*,*,true,*
VKO,STR,zd.wego.com,airport,false,*,*,true,*
VKO,GYD,zd.wego.com,airport,false,*,*,true,*
VKO,TZX,zd.wego.com,airport,false,*,*,true,*
VKO,SXZ,zd.wego.com,airport,false,*,*,true,*
VKO,FRU,zd.wego.com,airport,false,*,*,true,*
VKO,BJV,zd.wego.com,airport,false,*,*,true,*
VKO,RZV,zd.wego.com,airport,false,*,*,true,*
VKO,ADF,zd.wego.com,airport,false,*,*,true,*
VKO,VAN,zd.wego.com,airport,false,*,*,true,*
VKO,CDG,zd.wego.com,airport,false,*,*,true,*
VKO,TAS,zd.wego.com,airport,false,*,*,true,*
VKO,YKO,zd.wego.com,airport,false,*,*,true,*
VKO,OGU,zd.wego.com,airport,false,*,*,true,*
VKO,ADB,zd.wego.com,airport,false,*,*,true,*
VKO,ECN,zd.wego.com,airport,false,*,*,true,*
VKO,KSY,zd.wego.com,airport,false,*,*,true,*
VKO,VIE,zd.wego.com,airport,false,*,*,true,*
VKO,CKZ,zd.wego.com,airport,false,*,*,true,*
VKO,DIY,zd.wego.com,airport,false,*,*,true,*
VKO,FRA,zd.wego.com,airport,false,*,*,true,*
VKO,KCM,zd.wego.com,airport,false,*,*,true,*
VKO,NQZ,zd.wego.com,airport,false,*,*,true,*
VKO,ALA,zd.wego.com,airport,false,*,*,true,*
VKO,JED,zd.wego.com,airport,false,*,*,true,*
VKO,COV,zd.wego.com,airport,false,*,*,true,*
VKO,CGN,zd.wego.com,airport,false,*,*,true,*
VKO,MSR,zd.wego.com,airport,false,*,*,true,*
VKO,BAL,zd.wego.com,airport,false,*,*,true,*
VKO,BER,zd.wego.com,airport,false,*,*,true,*
VKO,DUS,zd.wego.com,airport,false,*,*,true,*
VKO,BEG,zd.wego.com,airport,false,*,*,true,*
VKO,IGD,zd.wego.com,airport,false,*,*,true,*
VKO,GNY,zd.wego.com,airport,false,*,*,true,*
VKO,SAW,zd.wego.com,airport,false,*,*,true,*
VKO,ERZ,zd.wego.com,airport,false,*,*,true,*
VKO,HTY,zd.wego.com,airport,false,*,*,true,*
VKO,GZT,zd.wego.com,airport,false,*,*,true,*
VKO,AJI,zd.wego.com,airport,false,*,*,true,*
VKO,DLM,zd.wego.com,airport,false,*,*,true,*
VKO,ESB,zd.wego.com,airport,false,*,*,true,*
ERC,VKO,zd.wego.com,airport,false,*,*,true,*
ERC,ARN,zd.wego.com,airport,false,*,*,true,*
ERC,GZP,zd.wego.com,airport,false,*,*,true,*
ERC,EZS,zd.wego.com,airport,false,*,*,true,*
ERC,SZF,zd.wego.com,airport,false,*,*,true,*
ERC,BGW,zd.wego.com,airport,false,*,*,true,*
ERC,FCO,zd.wego.com,airport,false,*,*,true,*
ERC,GVA,zd.wego.com,airport,false,*,*,true,*
ERC,BGY,zd.wego.com,airport,false,*,*,true,*
ERC,NKT,zd.wego.com,airport,false,*,*,true,*
ERC,MQM,zd.wego.com,airport,false,*,*,true,*
ERC,CAI,zd.wego.com,airport,false,*,*,true,*
ERC,MED,zd.wego.com,airport,false,*,*,true,*
ERC,DXB,zd.wego.com,airport,false,*,*,true,*
ERC,AMM,zd.wego.com,airport,false,*,*,true,*
ERC,BGG,zd.wego.com,airport,false,*,*,true,*
ERC,TBS,zd.wego.com,airport,false,*,*,true,*
ERC,AMS,zd.wego.com,airport,false,*,*,true,*
ERC,MLX,zd.wego.com,airport,false,*,*,true,*
ERC,BSL,zd.wego.com,airport,false,*,*,true,*
ERC,MUC,zd.wego.com,airport,false,*,*,true,*
ERC,AYT,zd.wego.com,airport,false,*,*,true,*
ERC,EDO,zd.wego.com,airport,false,*,*,true,*
ERC,DNZ,zd.wego.com,airport,false,*,*,true,*
ERC,ZRH,zd.wego.com,airport,false,*,*,true,*
ERC,STR,zd.wego.com,airport,false,*,*,true,*
ERC,GYD,zd.wego.com,airport,false,*,*,true,*
ERC,TZX,zd.wego.com,airport,false,*,*,true,*
ERC,KYA,zd.wego.com,airport,false,*,*,true,*
ERC,SXZ,zd.wego.com,airport,false,*,*,true,*
ERC,TJK,zd.wego.com,airport,false,*,*,true,*
ERC,SHJ,zd.wego.com,airport,false,*,*,true,*
ERC,VAS,zd.wego.com,airport,false,*,*,true,*
ERC,FRU,zd.wego.com,airport,false,*,*,true,*
ERC,PRN,zd.wego.com,airport,false,*,*,true,*
ERC,STN,zd.wego.com,airport,false,*,*,true,*
ERC,BJV,zd.wego.com,airport,false,*,*,true,*
ERC,RZV,zd.wego.com,airport,false,*,*,true,*
ERC,ADF,zd.wego.com,airport,false,*,*,true,*
ERC,NAV,zd.wego.com,airport,false,*,*,true,*
ERC,VAN,zd.wego.com,airport,false,*,*,true,*
ERC,BRU,zd.wego.com,airport,false,*,*,true,*
ERC,TAS,zd.wego.com,airport,false,*,*,true,*
ERC,TZL,zd.wego.com,airport,false,*,*,true,*
ERC,CDG,zd.wego.com,airport,false,*,*,true,*
ERC,SKP,zd.wego.com,airport,false,*,*,true,*
ERC,CPH,zd.wego.com,airport,false,*,*,true,*
ERC,OGU,zd.wego.com,airport,false,*,*,true,*
ERC,HRG,zd.wego.com,airport,false,*,*,true,*
ERC,YKO,zd.wego.com,airport,false,*,*,true,*
ERC,ADB,zd.wego.com,airport,false,*,*,true,*
ERC,ECN,zd.wego.com,airport,false,*,*,true,*
ERC,HAJ,zd.wego.com,airport,false,*,*,true,*
ERC,KSY,zd.wego.com,airport,false,*,*,true,*
ERC,CKZ,zd.wego.com,airport,false,*,*,true,*
ERC,VIE,zd.wego.com,airport,false,*,*,true,*
ERC,HAM,zd.wego.com,airport,false,*,*,true,*
ERC,DIY,zd.wego.com,airport,false,*,*,true,*
ERC,KCM,zd.wego.com,airport,false,*,*,true,*
ERC,FRA,zd.wego.com,airport,false,*,*,true,*
ERC,ALA,zd.wego.com,airport,false,*,*,true,*
ERC,NQZ,zd.wego.com,airport,false,*,*,true,*
ERC,BAH,zd.wego.com,airport,false,*,*,true,*
ERC,SSH,zd.wego.com,airport,false,*,*,true,*
ERC,JED,zd.wego.com,airport,false,*,*,true,*
ERC,CGN,zd.wego.com,airport,false,*,*,true,*
ERC,COV,zd.wego.com,airport,false,*,*,true,*
ERC,BAL,zd.wego.com,airport,false,*,*,true,*
ERC,MSR,zd.wego.com,airport,false,*,*,true,*
ERC,BER,zd.wego.com,airport,false,*,*,true,*
ERC,ASR,zd.wego.com,airport,false,*,*,true,*
ERC,DUS,zd.wego.com,airport,false,*,*,true,*
ERC,BEG,zd.wego.com,airport,false,*,*,true,*
ERC,DMM,zd.wego.com,airport,false,*,*,true,*
ERC,RUH,zd.wego.com,airport,false,*,*,true,*
ERC,IGD,zd.wego.com,airport,false,*,*,true,*
ERC,LYS,zd.wego.com,airport,false,*,*,true,*
ERC,KWI,zd.wego.com,airport,false,*,*,true,*
ERC,IKA,zd.wego.com,airport,false,*,*,true,*
ERC,BUD,zd.wego.com,airport,false,*,*,true,*
ERC,GNY,zd.wego.com,airport,false,*,*,true,*
ERC,SJJ,zd.wego.com,airport,false,*,*,true,*
ERC,ERZ,zd.wego.com,airport,false,*,*,true,*
ERC,HTY,zd.wego.com,airport,false,*,*,true,*
ERC,EBL,zd.wego.com,airport,false,*,*,true,*
ERC,GZT,zd.wego.com,airport,false,*,*,true,*
ERC,AJI,zd.wego.com,airport,false,*,*,true,*
ERC,DLM,zd.wego.com,airport,false,*,*,true,*
NKT,VKO,zd.wego.com,airport,false,*,*,true,*
NKT,ARN,zd.wego.com,airport,false,*,*,true,*
NKT,GZP,zd.wego.com,airport,false,*,*,true,*
NKT,EZS,zd.wego.com,airport,false,*,*,true,*
NKT,SZF,zd.wego.com,airport,false,*,*,true,*
NKT,BGW,zd.wego.com,airport,false,*,*,true,*
NKT,GVA,zd.wego.com,airport,false,*,*,true,*
NKT,FCO,zd.wego.com,airport,false,*,*,true,*
NKT,BGY,zd.wego.com,airport,false,*,*,true,*
NKT,ERC,zd.wego.com,airport,false,*,*,true,*
NKT,MQM,zd.wego.com,airport,false,*,*,true,*
NKT,CAI,zd.wego.com,airport,false,*,*,true,*
NKT,MED,zd.wego.com,airport,false,*,*,true,*
NKT,DXB,zd.wego.com,airport,false,*,*,true,*
NKT,AMM,zd.wego.com,airport,false,*,*,true,*
NKT,BGG,zd.wego.com,airport,false,*,*,true,*
NKT,TBS,zd.wego.com,airport,false,*,*,true,*
NKT,AMS,zd.wego.com,airport,false,*,*,true,*
NKT,MLX,zd.wego.com,airport,false,*,*,true,*
NKT,BSL,zd.wego.com,airport,false,*,*,true,*
NKT,MUC,zd.wego.com,airport,false,*,*,true,*
NKT,AYT,zd.wego.com,airport,false,*,*,true,*
NKT,DNZ,zd.wego.com,airport,false,*,*,true,*
NKT,ZRH,zd.wego.com,airport,false,*,*,true,*
NKT,EDO,zd.wego.com,airport,false,*,*,true,*
NKT,STR,zd.wego.com,airport,false,*,*,true,*
NKT,GYD,zd.wego.com,airport,false,*,*,true,*
NKT,TZX,zd.wego.com,airport,false,*,*,true,*
NKT,KYA,zd.wego.com,airport,false,*,*,true,*
NKT,SHJ,zd.wego.com,airport,false,*,*,true,*
NKT,TJK,zd.wego.com,airport,false,*,*,true,*
NKT,SXZ,zd.wego.com,airport,false,*,*,true,*
NKT,VAS,zd.wego.com,airport,false,*,*,true,*
NKT,FRU,zd.wego.com,airport,false,*,*,true,*
NKT,PRN,zd.wego.com,airport,false,*,*,true,*
NKT,STN,zd.wego.com,airport,false,*,*,true,*
NKT,BJV,zd.wego.com,airport,false,*,*,true,*
NKT,RZV,zd.wego.com,airport,false,*,*,true,*
NKT,ADF,zd.wego.com,airport,false,*,*,true,*
NKT,NAV,zd.wego.com,airport,false,*,*,true,*
NKT,VAN,zd.wego.com,airport,false,*,*,true,*
NKT,BRU,zd.wego.com,airport,false,*,*,true,*
NKT,TZL,zd.wego.com,airport,false,*,*,true,*
NKT,CDG,zd.wego.com,airport,false,*,*,true,*
NKT,TAS,zd.wego.com,airport,false,*,*,true,*
NKT,SKP,zd.wego.com,airport,false,*,*,true,*
NKT,CPH,zd.wego.com,airport,false,*,*,true,*
NKT,YKO,zd.wego.com,airport,false,*,*,true,*
NKT,OGU,zd.wego.com,airport,false,*,*,true,*
NKT,HRG,zd.wego.com,airport,false,*,*,true,*
NKT,ADB,zd.wego.com,airport,false,*,*,true,*
NKT,ECN,zd.wego.com,airport,false,*,*,true,*
NKT,KSY,zd.wego.com,airport,false,*,*,true,*
NKT,HAJ,zd.wego.com,airport,false,*,*,true,*
NKT,CKZ,zd.wego.com,airport,false,*,*,true,*
NKT,VIE,zd.wego.com,airport,false,*,*,true,*
NKT,HAM,zd.wego.com,airport,false,*,*,true,*
NKT,DIY,zd.wego.com,airport,false,*,*,true,*
NKT,FRA,zd.wego.com,airport,false,*,*,true,*
NKT,KCM,zd.wego.com,airport,false,*,*,true,*
NKT,NQZ,zd.wego.com,airport,false,*,*,true,*
NKT,ALA,zd.wego.com,airport,false,*,*,true,*
NKT,BAH,zd.wego.com,airport,false,*,*,true,*
NKT,SSH,zd.wego.com,airport,false,*,*,true,*
NKT,JED,zd.wego.com,airport,false,*,*,true,*
NKT,COV,zd.wego.com,airport,false,*,*,true,*
NKT,CGN,zd.wego.com,airport,false,*,*,true,*
NKT,MSR,zd.wego.com,airport,false,*,*,true,*
NKT,BAL,zd.wego.com,airport,false,*,*,true,*
NKT,BER,zd.wego.com,airport,false,*,*,true,*
NKT,ASR,zd.wego.com,airport,false,*,*,true,*
NKT,DUS,zd.wego.com,airport,false,*,*,true,*
NKT,BEG,zd.wego.com,airport,false,*,*,true,*
NKT,DMM,zd.wego.com,airport,false,*,*,true,*
NKT,RUH,zd.wego.com,airport,false,*,*,true,*
NKT,IGD,zd.wego.com,airport,false,*,*,true,*
NKT,LYS,zd.wego.com,airport,false,*,*,true,*
NKT,KWI,zd.wego.com,airport,false,*,*,true,*
NKT,IKA,zd.wego.com,airport,false,*,*,true,*
NKT,GNY,zd.wego.com,airport,false,*,*,true,*
NKT,SJJ,zd.wego.com,airport,false,*,*,true,*
NKT,HTY,zd.wego.com,airport,false,*,*,true,*
NKT,ERZ,zd.wego.com,airport,false,*,*,true,*
NKT,EBL,zd.wego.com,airport,false,*,*,true,*
NKT,GZT,zd.wego.com,airport,false,*,*,true,*
NKT,AJI,zd.wego.com,airport,false,*,*,true,*
NKT,DLM,zd.wego.com,airport,false,*,*,true,*
BGY,EZS,zd.wego.com,airport,false,*,*,true,*
BGY,SZF,zd.wego.com,airport,false,*,*,true,*
BGY,BGW,zd.wego.com,airport,false,*,*,true,*
BGY,ERC,zd.wego.com,airport,false,*,*,true,*
BGY,NKT,zd.wego.com,airport,false,*,*,true,*
BGY,MQM,zd.wego.com,airport,false,*,*,true,*
BGY,CAI,zd.wego.com,airport,false,*,*,true,*
BGY,MED,zd.wego.com,airport,false,*,*,true,*
BGY,DXB,zd.wego.com,airport,false,*,*,true,*
BGY,TBS,zd.wego.com,airport,false,*,*,true,*
BGY,AMS,zd.wego.com,airport,false,*,*,true,*
BGY,MLX,zd.wego.com,airport,false,*,*,true,*
BGY,MUC,zd.wego.com,airport,false,*,*,true,*
BGY,BSL,zd.wego.com,airport,false,*,*,true,*
BGY,AYT,zd.wego.com,airport,false,*,*,true,*
BGY,ZRH,zd.wego.com,airport,false,*,*,true,*
BGY,DNZ,zd.wego.com,airport,false,*,*,true,*
BGY,STR,zd.wego.com,airport,false,*,*,true,*
BGY,TZX,zd.wego.com,airport,false,*,*,true,*
BGY,GYD,zd.wego.com,airport,false,*,*,true,*
BGY,KYA,zd.wego.com,airport,false,*,*,true,*
BGY,SHJ,zd.wego.com,airport,false,*,*,true,*
BGY,TJK,zd.wego.com,airport,false,*,*,true,*
BGY,VAS,zd.wego.com,airport,false,*,*,true,*
BGY,PRN,zd.wego.com,airport,false,*,*,true,*
BGY,STN,zd.wego.com,airport,false,*,*,true,*
BGY,BJV,zd.wego.com,airport,false,*,*,true,*
BGY,RZV,zd.wego.com,airport,false,*,*,true,*
BGY,ADF,zd.wego.com,airport,false,*,*,true,*
BGY,NAV,zd.wego.com,airport,false,*,*,true,*
BGY,VAN,zd.wego.com,airport,false,*,*,true,*
BGY,BRU,zd.wego.com,airport,false,*,*,true,*
BGY,TZL,zd.wego.com,airport,false,*,*,true,*
BGY,CDG,zd.wego.com,airport,false,*,*,true,*
BGY,SKP,zd.wego.com,airport,false,*,*,true,*
BGY,CPH,zd.wego.com,airport,false,*,*,true,*
BGY,OGU,zd.wego.com,airport,false,*,*,true,*
BGY,HRG,zd.wego.com,airport,false,*,*,true,*
BGY,ADB,zd.wego.com,airport,false,*,*,true,*
BGY,ECN,zd.wego.com,airport,false,*,*,true,*
BGY,KSY,zd.wego.com,airport,false,*,*,true,*
BGY,HAJ,zd.wego.com,airport,false,*,*,true,*
BGY,VIE,zd.wego.com,airport,false,*,*,true,*
BGY,DIY,zd.wego.com,airport,false,*,*,true,*
BGY,HAM,zd.wego.com,airport,false,*,*,true,*
BGY,FRA,zd.wego.com,airport,false,*,*,true,*
BGY,BAH,zd.wego.com,airport,false,*,*,true,*
BGY,SSH,zd.wego.com,airport,false,*,*,true,*
BGY,JED,zd.wego.com,airport,false,*,*,true,*
BGY,COV,zd.wego.com,airport,false,*,*,true,*
BGY,CGN,zd.wego.com,airport,false,*,*,true,*
BGY,BAL,zd.wego.com,airport,false,*,*,true,*
BGY,BER,zd.wego.com,airport,false,*,*,true,*
BGY,ASR,zd.wego.com,airport,false,*,*,true,*
BGY,DUS,zd.wego.com,airport,false,*,*,true,*
BGY,DMM,zd.wego.com,airport,false,*,*,true,*
BGY,RUH,zd.wego.com,airport,false,*,*,true,*
BGY,IGD,zd.wego.com,airport,false,*,*,true,*
BGY,LYS,zd.wego.com,airport,false,*,*,true,*
BGY,KWI,zd.wego.com,airport,false,*,*,true,*
BGY,IKA,zd.wego.com,airport,false,*,*,true,*
BGY,GNY,zd.wego.com,airport,false,*,*,true,*
BGY,SJJ,zd.wego.com,airport,false,*,*,true,*
BGY,ESB,zd.wego.com,airport,false,*,*,true,*
BGY,ERZ,zd.wego.com,airport,false,*,*,true,*
BGY,HTY,zd.wego.com,airport,false,*,*,true,*
BGY,EBL,zd.wego.com,airport,false,*,*,true,*
BGY,GZT,zd.wego.com,airport,false,*,*,true,*
BGY,AJI,zd.wego.com,airport,false,*,*,true,*
BGY,DLM,zd.wego.com,airport,false,*,*,true,*
GVA,VKO,zd.wego.com,airport,false,*,*,true,*
GVA,GZP,zd.wego.com,airport,false,*,*,true,*
GVA,EZS,zd.wego.com,airport,false,*,*,true,*
GVA,SZF,zd.wego.com,airport,false,*,*,true,*
GVA,ERC,zd.wego.com,airport,false,*,*,true,*
GVA,NKT,zd.wego.com,airport,false,*,*,true,*
GVA,MQM,zd.wego.com,airport,false,*,*,true,*
GVA,MED,zd.wego.com,airport,false,*,*,true,*
GVA,BGG,zd.wego.com,airport,false,*,*,true,*
GVA,MLX,zd.wego.com,airport,false,*,*,true,*
GVA,AYT,zd.wego.com,airport,false,*,*,true,*
GVA,EDO,zd.wego.com,airport,false,*,*,true,*
GVA,TZX,zd.wego.com,airport,false,*,*,true,*
GVA,GYD,zd.wego.com,airport,false,*,*,true,*
GVA,FRU,zd.wego.com,airport,false,*,*,true,*
GVA,RZV,zd.wego.com,airport,false,*,*,true,*
GVA,BJV,zd.wego.com,airport,false,*,*,true,*
GVA,ADF,zd.wego.com,airport,false,*,*,true,*
GVA,VAN,zd.wego.com,airport,false,*,*,true,*
GVA,TAS,zd.wego.com,airport,false,*,*,true,*
GVA,OGU,zd.wego.com,airport,false,*,*,true,*
GVA,YKO,zd.wego.com,airport,false,*,*,true,*
GVA,ADB,zd.wego.com,airport,false,*,*,true,*
GVA,ECN,zd.wego.com,airport,false,*,*,true,*
GVA,KSY,zd.wego.com,airport,false,*,*,true,*
GVA,CKZ,zd.wego.com,airport,false,*,*,true,*
GVA,DIY,zd.wego.com,airport,false,*,*,true,*
GVA,KCM,zd.wego.com,airport,false,*,*,true,*
GVA,ALA,zd.wego.com,airport,false,*,*,true,*
GVA,JED,zd.wego.com,airport,false,*,*,true,*
GVA,COV,zd.wego.com,airport,false,*,*,true,*
GVA,MSR,zd.wego.com,airport,false,*,*,true,*
GVA,BAL,zd.wego.com,airport,false,*,*,true,*
GVA,IGD,zd.wego.com,airport,false,*,*,true,*
GVA,GNY,zd.wego.com,airport,false,*,*,true,*
GVA,SAW,zd.wego.com,airport,false,*,*,true,*
GVA,ERZ,zd.wego.com,airport,false,*,*,true,*
GVA,HTY,zd.wego.com,airport,false,*,*,true,*
GVA,GZT,zd.wego.com,airport,false,*,*,true,*
GVA,AJI,zd.wego.com,airport,false,*,*,true,*
GVA,DLM,zd.wego.com,airport,false,*,*,true,*
FCO,EZS,zd.wego.com,airport,false,*,*,true,*
FCO,SZF,zd.wego.com,airport,false,*,*,true,*
FCO,BGW,zd.wego.com,airport,false,*,*,true,*
FCO,ERC,zd.wego.com,airport,false,*,*,true,*
FCO,NKT,zd.wego.com,airport,false,*,*,true,*
FCO,MQM,zd.wego.com,airport,false,*,*,true,*
FCO,CAI,zd.wego.com,airport,false,*,*,true,*
FCO,MED,zd.wego.com,airport,false,*,*,true,*
FCO,DXB,zd.wego.com,airport,false,*,*,true,*
FCO,AMS,zd.wego.com,airport,false,*,*,true,*
FCO,MLX,zd.wego.com,airport,false,*,*,true,*
FCO,MUC,zd.wego.com,airport,false,*,*,true,*
FCO,BSL,zd.wego.com,airport,false,*,*,true,*
FCO,AYT,zd.wego.com,airport,false,*,*,true,*
FCO,DNZ,zd.wego.com,airport,false,*,*,true,*
FCO,ZRH,zd.wego.com,airport,false,*,*,true,*
FCO,STR,zd.wego.com,airport,false,*,*,true,*
FCO,GYD,zd.wego.com,airport,false,*,*,true,*
FCO,TZX,zd.wego.com,airport,false,*,*,true,*
FCO,KYA,zd.wego.com,airport,false,*,*,true,*
FCO,TJK,zd.wego.com,airport,false,*,*,true,*
FCO,SHJ,zd.wego.com,airport,false,*,*,true,*
FCO,VAS,zd.wego.com,airport,false,*,*,true,*
FCO,PRN,zd.wego.com,airport,false,*,*,true,*
FCO,STN,zd.wego.com,airport,false,*,*,true,*
FCO,RZV,zd.wego.com,airport,false,*,*,true,*
FCO,BJV,zd.wego.com,airport,false,*,*,true,*
FCO,ADF,zd.wego.com,airport,false,*,*,true,*
FCO,NAV,zd.wego.com,airport,false,*,*,true,*
FCO,VAN,zd.wego.com,airport,false,*,*,true,*
FCO,BRU,zd.wego.com,airport,false,*,*,true,*
FCO,CDG,zd.wego.com,airport,false,*,*,true,*
FCO,TZL,zd.wego.com,airport,false,*,*,true,*
FCO,SKP,zd.wego.com,airport,false,*,*,true,*
FCO,CPH,zd.wego.com,airport,false,*,*,true,*
FCO,OGU,zd.wego.com,airport,false,*,*,true,*
FCO,HRG,zd.wego.com,airport,false,*,*,true,*
FCO,ADB,zd.wego.com,airport,false,*,*,true,*
FCO,ECN,zd.wego.com,airport,false,*,*,true,*
FCO,HAJ,zd.wego.com,airport,false,*,*,true,*
FCO,KSY,zd.wego.com,airport,false,*,*,true,*
FCO,VIE,zd.wego.com,airport,false,*,*,true,*
FCO,DIY,zd.wego.com,airport,false,*,*,true,*
FCO,HAM,zd.wego.com,airport,false,*,*,true,*
FCO,FRA,zd.wego.com,airport,false,*,*,true,*
FCO,SSH,zd.wego.com,airport,false,*,*,true,*
FCO,BAH,zd.wego.com,airport,false,*,*,true,*
FCO,JED,zd.wego.com,airport,false,*,*,true,*
FCO,COV,zd.wego.com,airport,false,*,*,true,*
FCO,CGN,zd.wego.com,airport,false,*,*,true,*
FCO,BAL,zd.wego.com,airport,false,*,*,true,*
FCO,BER,zd.wego.com,airport,false,*,*,true,*
FCO,ASR,zd.wego.com,airport,false,*,*,true,*
FCO,DUS,zd.wego.com,airport,false,*,*,true,*
FCO,DMM,zd.wego.com,airport,false,*,*,true,*
FCO,RUH,zd.wego.com,airport,false,*,*,true,*
FCO,LYS,zd.wego.com,airport,false,*,*,true,*
FCO,IGD,zd.wego.com,airport,false,*,*,true,*
FCO,KWI,zd.wego.com,airport,false,*,*,true,*
FCO,IKA,zd.wego.com,airport,false,*,*,true,*
FCO,BUD,zd.wego.com,airport,false,*,*,true,*
FCO,GNY,zd.wego.com,airport,false,*,*,true,*
FCO,SJJ,zd.wego.com,airport,false,*,*,true,*
FCO,ESB,zd.wego.com,airport,false,*,*,true,*
FCO,HTY,zd.wego.com,airport,false,*,*,true,*
FCO,ERZ,zd.wego.com,airport,false,*,*,true,*
FCO,EBL,zd.wego.com,airport,false,*,*,true,*
FCO,AJI,zd.wego.com,airport,false,*,*,true,*
FCO,GZT,zd.wego.com,airport,false,*,*,true,*
