departure_code,arrival_code,pos_provider_code,route_type,direct_flight_only,allowed_inbound_days,allowed_outbound_days,sum_of_oneway,app_types
FUK,MAA,zm.wego.com,airport,false,*,*,true,*
ICN,CDG,zm.wego.com,airport,false,*,*,true,*
VKO,PBM,zm.wego.com,airport,false,*,*,true,*
BAL,DXB,zm.wego.com,airport,false,*,*,true,*
STT,MCO,zm.wego.com,airport,false,*,*,true,*
PRG,PLQ,zm.wego.com,airport,false,*,*,true,*
BEK,NAG,zm.wego.com,airport,false,*,*,true,*
CJB,DMK,zm.wego.com,airport,false,*,*,true,*
JDH,JSA,zm.wego.com,airport,false,*,*,true,*
CNX,ICN,zm.wego.com,airport,false,*,*,true,*
MAD,RMO,zm.wego.com,airport,false,*,*,true,*
NAP,PRG,zm.wego.com,airport,false,*,*,true,*
PMI,IST,zm.wego.com,airport,false,*,*,true,*
LBA,MCT,zm.wego.com,airport,false,*,*,true,*
ATH,AXD,zm.wego.com,airport,false,*,*,true,*
CGK,SZX,zm.wego.com,airport,false,*,*,true,*
TRZ,RSI,zm.wego.com,airport,false,*,*,true,*
MMX,AMM,zm.wego.com,airport,false,*,*,true,*
ADB,KGL,zm.wego.com,airport,false,*,*,true,*
LGA,PNS,zm.wego.com,airport,false,*,*,true,*
YEG,MEX,zm.wego.com,airport,false,*,*,true,*
GVA,NCL,zm.wego.com,airport,false,*,*,true,*
AMD,NGB,zm.wego.com,airport,false,*,*,true,*
RAK,PUJ,zm.wego.com,airport,false,*,*,true,*
RBA,ICN,zm.wego.com,airport,false,*,*,true,*
RUH,DLA,zm.wego.com,airport,false,*,*,true,*
CMN,DAR,zm.wego.com,airport,false,*,*,true,*
AUH,YHM,zm.wego.com,airport,false,*,*,true,*
NAG,NKG,zm.wego.com,airport,false,*,*,true,*
AGA,SKD,zm.wego.com,airport,false,*,*,true,*
YNB,BBI,zm.wego.com,airport,false,*,*,true,*
BER,PZU,zm.wego.com,airport,false,*,*,true,*
KBR,MYY,zm.wego.com,airport,false,*,*,true,*
GIZ,CTU,zm.wego.com,airport,false,*,*,true,*
RUH,DRP,zm.wego.com,airport,false,*,*,true,*
IST,GRX,zm.wego.com,airport,false,*,*,true,*
SYD,EBL,zm.wego.com,airport,false,*,*,true,*
ACE,EAS,zm.wego.com,airport,false,*,*,true,*
BHX,CGN,zm.wego.com,airport,false,*,*,true,*
PGH,LKO,zm.wego.com,airport,false,*,*,true,*
JLR,ATQ,zm.wego.com,airport,false,*,*,true,*
KUL,SFO,zm.wego.com,airport,false,*,*,true,*
DPS,ASP,zm.wego.com,airport,false,*,*,true,*
BOM,HHN,zm.wego.com,airport,false,*,*,true,*
RPR,DIB,zm.wego.com,airport,false,*,*,true,*
NRT,KCZ,zm.wego.com,airport,false,*,*,true,*
SZB,PZU,zm.wego.com,airport,false,*,*,true,*
ARN,DTM,zm.wego.com,airport,false,*,*,true,*
CRL,PEW,zm.wego.com,airport,false,*,*,true,*
SVQ,ORK,zm.wego.com,airport,false,*,*,true,*
FUK,DVO,zm.wego.com,airport,false,*,*,true,*
PEN,PDG,zm.wego.com,airport,false,*,*,true,*
MYY,NRT,zm.wego.com,airport,false,*,*,true,*
BRI,RTM,zm.wego.com,airport,false,*,*,true,*
KWI,LBA,zm.wego.com,airport,false,*,*,true,*
CMN,NBO,zm.wego.com,airport,false,*,*,true,*
AMS,RBA,zm.wego.com,airport,false,*,*,true,*
DMM,KEF,zm.wego.com,airport,false,*,*,true,*
ARN,ESB,zm.wego.com,airport,false,*,*,true,*
BKK,SZX,zm.wego.com,airport,false,*,*,true,*
LED,TIA,zm.wego.com,airport,false,*,*,true,*
PER,MXP,zm.wego.com,airport,false,*,*,true,*
ORY,UET,zm.wego.com,airport,false,*,*,true,*
LPL,LGW,zm.wego.com,airport,false,*,*,true,*
FMM,PRN,zm.wego.com,airport,false,*,*,true,*
MCT,KEF,zm.wego.com,airport,false,*,*,true,*
HGH,AMD,zm.wego.com,airport,false,*,*,true,*
TAG,KUL,zm.wego.com,airport,false,*,*,true,*
MLA,RTM,zm.wego.com,airport,false,*,*,true,*
ADD,ULH,zm.wego.com,airport,false,*,*,true,*
TIF,LHR,zm.wego.com,airport,false,*,*,true,*
ISB,SAN,zm.wego.com,airport,false,*,*,true,*
CEI,BFV,zm.wego.com,airport,false,*,*,true,*
KTW,BOJ,zm.wego.com,airport,false,*,*,true,*
BTJ,NRT,zm.wego.com,airport,false,*,*,true,*
BBI,BEG,zm.wego.com,airport,false,*,*,true,*
BLQ,SOF,zm.wego.com,airport,false,*,*,true,*
SBW,CKG,zm.wego.com,airport,false,*,*,true,*
STR,MZR,zm.wego.com,airport,false,*,*,true,*
BRS,KEF,zm.wego.com,airport,false,*,*,true,*
LGW,JMK,zm.wego.com,airport,false,*,*,true,*
DAC,ZRH,zm.wego.com,airport,false,*,*,true,*
CGN,NCE,zm.wego.com,airport,false,*,*,true,*
NTE,ACE,zm.wego.com,airport,false,*,*,true,*
MRS,TRF,zm.wego.com,airport,false,*,*,true,*
CGK,LPQ,zm.wego.com,airport,false,*,*,true,*
IXB,RJA,zm.wego.com,airport,false,*,*,true,*
BSR,MCT,zm.wego.com,airport,false,*,*,true,*
TNG,HBE,zm.wego.com,airport,false,*,*,true,*
SLL,DME,zm.wego.com,airport,false,*,*,true,*
HOF,GYD,zm.wego.com,airport,false,*,*,true,*
JED,CTA,zm.wego.com,airport,false,*,*,true,*
SAW,ERC,zm.wego.com,airport,false,*,*,true,*
ADD,ORY,zm.wego.com,airport,false,*,*,true,*
KCH,TFU,zm.wego.com,airport,false,*,*,true,*
RKT,HBE,zm.wego.com,airport,false,*,*,true,*
,false,CKG,zm.wego.com,airport,false,*,*,true,*
EBL,TLL,zm.wego.com,airport,false,*,*,true,*
MEM,MCO,zm.wego.com,airport,false,*,*,true,*
STN,WRO,zm.wego.com,airport,false,*,*,true,*
SYD,HNL,zm.wego.com,airport,false,*,*,true,*
JED,HEA,zm.wego.com,airport,false,*,*,true,*
IXA,TUU,zm.wego.com,airport,false,*,*,true,*
CDG,WMI,zm.wego.com,airport,false,*,*,true,*
MRS,PMO,zm.wego.com,airport,false,*,*,true,*
SEN,RAK,zm.wego.com,airport,false,*,*,true,*
DUS,ZTH,zm.wego.com,airport,false,*,*,true,*
HEL,VIE,zm.wego.com,airport,false,*,*,true,*
OOL,POA,zm.wego.com,airport,false,*,*,true,*
HKG,KTM,zm.wego.com,airport,false,*,*,true,*
GOX,CCJ,zm.wego.com,airport,false,*,*,true,*
SAG,JFK,zm.wego.com,airport,false,*,*,true,*
BEY,LJU,zm.wego.com,airport,false,*,*,true,*
CRK,IXC,zm.wego.com,airport,false,*,*,true,*
DMK,PFO,zm.wego.com,airport,false,*,*,true,*
SFO,STV,zm.wego.com,airport,false,*,*,true,*
PFO,AUH,zm.wego.com,airport,false,*,*,true,*
BCN,MCO,zm.wego.com,airport,false,*,*,true,*
LHR,ULH,zm.wego.com,airport,false,*,*,true,*
MAA,ADL,zm.wego.com,airport,false,*,*,true,*
BLR,SZB,zm.wego.com,airport,false,*,*,true,*
AQJ,MLE,zm.wego.com,airport,false,*,*,true,*
ICN,YVR,zm.wego.com,airport,false,*,*,true,*
RBA,SCQ,zm.wego.com,airport,false,*,*,true,*
HKT,SFO,zm.wego.com,airport,false,*,*,true,*
IST,TIA,zm.wego.com,airport,false,*,*,true,*
MIA,SDQ,zm.wego.com,airport,false,*,*,true,*
SYR,SFB,zm.wego.com,airport,false,*,*,true,*
AMD,BCN,zm.wego.com,airport,false,*,*,true,*
CMN,LAX,zm.wego.com,airport,false,*,*,true,*
AMS,FRU,zm.wego.com,airport,false,*,*,true,*
SLL,MUC,zm.wego.com,airport,false,*,*,true,*
MED,LED,zm.wego.com,airport,false,*,*,true,*
TZX,PRG,zm.wego.com,airport,false,*,*,true,*
PVG,MEL,zm.wego.com,airport,false,*,*,true,*
SNN,ALC,zm.wego.com,airport,false,*,*,true,*
BGY,CDG,zm.wego.com,airport,false,*,*,true,*
TRN,OUD,zm.wego.com,airport,false,*,*,true,*
ALA,STN,zm.wego.com,airport,false,*,*,true,*
TGD,BCN,zm.wego.com,airport,false,*,*,true,*
OPO,WAW,zm.wego.com,airport,false,*,*,true,*
ATL,KEF,zm.wego.com,airport,false,*,*,true,*
SJJ,MLA,zm.wego.com,airport,false,*,*,true,*
DAC,GDN,zm.wego.com,airport,false,*,*,true,*
STR,RMO,zm.wego.com,airport,false,*,*,true,*
BOM,NJF,zm.wego.com,airport,false,*,*,true,*
IDR,MLA,zm.wego.com,airport,false,*,*,true,*
TSF,TLV,zm.wego.com,airport,false,*,*,true,*
TRN,AMM,zm.wego.com,airport,false,*,*,true,*
SPX,JIB,zm.wego.com,airport,false,*,*,true,*
SKG,RTM,zm.wego.com,airport,false,*,*,true,*
TRZ,PRG,zm.wego.com,airport,false,*,*,true,*
BKK,JDH,zm.wego.com,airport,false,*,*,true,*
AYT,ALG,zm.wego.com,airport,false,*,*,true,*
SAN,IAH,zm.wego.com,airport,false,*,*,true,*
SYD,BRU,zm.wego.com,airport,false,*,*,true,*
CJB,PEN,zm.wego.com,airport,false,*,*,true,*
BOM,APW,zm.wego.com,airport,false,*,*,true,*
NBO,MED,zm.wego.com,airport,false,*,*,true,*
PEN,JED,zm.wego.com,airport,false,*,*,true,*
DLM,ESB,zm.wego.com,airport,false,*,*,true,*
ALA,DPS,zm.wego.com,airport,false,*,*,true,*
DMM,HGI,zm.wego.com,airport,false,*,*,true,*
RIX,ARN,zm.wego.com,airport,false,*,*,true,*
IKA,WAW,zm.wego.com,airport,false,*,*,true,*
PRN,FRA,zm.wego.com,airport,false,*,*,true,*
CJU,NKG,zm.wego.com,airport,false,*,*,true,*
TIA,BHX,zm.wego.com,airport,false,*,*,true,*
OTP,OSL,zm.wego.com,airport,false,*,*,true,*
IKA,BNE,zm.wego.com,airport,false,*,*,true,*
ORD,SMF,zm.wego.com,airport,false,*,*,true,*
CLJ,BEY,zm.wego.com,airport,false,*,*,true,*
FKB,SBZ,zm.wego.com,airport,false,*,*,true,*
POZ,TIA,zm.wego.com,airport,false,*,*,true,*
BRU,TFN,zm.wego.com,airport,false,*,*,true,*
AQJ,DMM,zm.wego.com,airport,false,*,*,true,*
ESB,BKK,zm.wego.com,airport,false,*,*,true,*
LHR,EBB,zm.wego.com,airport,false,*,*,true,*
FCO,TLL,zm.wego.com,airport,false,*,*,true,*
AUH,KLH,zm.wego.com,airport,false,*,*,true,*
AUH,MRV,zm.wego.com,airport,false,*,*,true,*
CGN,BRS,zm.wego.com,airport,false,*,*,true,*
DTM,DUB,zm.wego.com,airport,false,*,*,true,*
CGN,ATQ,zm.wego.com,airport,false,*,*,true,*
MAN,IFN,zm.wego.com,airport,false,*,*,true,*
BUS,BEG,zm.wego.com,airport,false,*,*,true,*
COK,WRO,zm.wego.com,airport,false,*,*,true,*
MBJ,ATL,zm.wego.com,airport,false,*,*,true,*
MNL,VNS,zm.wego.com,airport,false,*,*,true,*
SFO,RUH,zm.wego.com,airport,false,*,*,true,*
LEX,FLL,zm.wego.com,airport,false,*,*,true,*
ALG,TTU,zm.wego.com,airport,false,*,*,true,*
MAN,ADB,zm.wego.com,airport,false,*,*,true,*
AMD,PNY,zm.wego.com,airport,false,*,*,true,*
IMF,COK,zm.wego.com,airport,false,*,*,true,*
COK,PQC,zm.wego.com,airport,false,*,*,true,*
FCO,BRI,zm.wego.com,airport,false,*,*,true,*
RAK,BGW,zm.wego.com,airport,false,*,*,true,*
ISB,KUL,zm.wego.com,airport,false,*,*,true,*
UTH,CGK,zm.wego.com,airport,false,*,*,true,*
MDW,ONT,zm.wego.com,airport,false,*,*,true,*
MDW,IAD,zm.wego.com,airport,false,*,*,true,*
TIA,ORY,zm.wego.com,airport,false,*,*,true,*
JTR,VIE,zm.wego.com,airport,false,*,*,true,*
JMK,OTP,zm.wego.com,airport,false,*,*,true,*
CGK,IKA,zm.wego.com,airport,false,*,*,true,*
DUB,BSR,zm.wego.com,airport,false,*,*,true,*
VGA,IST,zm.wego.com,airport,false,*,*,true,*
SYZ,STN,zm.wego.com,airport,false,*,*,true,*
POZ,CDG,zm.wego.com,airport,false,*,*,true,*
DMK,TBS,zm.wego.com,airport,false,*,*,true,*
SAW,PNH,zm.wego.com,airport,false,*,*,true,*
TPA,KIN,zm.wego.com,airport,false,*,*,true,*
FCO,ELQ,zm.wego.com,airport,false,*,*,true,*
ZAG,HHN,zm.wego.com,airport,false,*,*,true,*
IXS,COK,zm.wego.com,airport,false,*,*,true,*
BTS,SKP,zm.wego.com,airport,false,*,*,true,*
NAP,WAW,zm.wego.com,airport,false,*,*,true,*
VTZ,BHO,zm.wego.com,airport,false,*,*,true,*
BOD,AMM,zm.wego.com,airport,false,*,*,true,*
RUH,MPL,zm.wego.com,airport,false,*,*,true,*
SKG,MAD,zm.wego.com,airport,false,*,*,true,*
DPS,PKY,zm.wego.com,airport,false,*,*,true,*
VIE,KUT,zm.wego.com,airport,false,*,*,true,*
DXB,MMX,zm.wego.com,airport,false,*,*,true,*
BER,CCJ,zm.wego.com,airport,false,*,*,true,*
LKO,POZ,zm.wego.com,airport,false,*,*,true,*
SAI,DEL,zm.wego.com,airport,false,*,*,true,*
BLQ,DOH,zm.wego.com,airport,false,*,*,true,*
LHR,MHD,zm.wego.com,airport,false,*,*,true,*
CIA,MAN,zm.wego.com,airport,false,*,*,true,*
MEL,DHM,zm.wego.com,airport,false,*,*,true,*
BHO,GWL,zm.wego.com,airport,false,*,*,true,*
PNH,BEY,zm.wego.com,airport,false,*,*,true,*
MCT,ZNZ,zm.wego.com,airport,false,*,*,true,*
DMM,WUH,zm.wego.com,airport,false,*,*,true,*
AJF,HOF,zm.wego.com,airport,false,*,*,true,*
ARN,TBZ,zm.wego.com,airport,false,*,*,true,*
MSP,BOM,zm.wego.com,airport,false,*,*,true,*
DXB,IAH,zm.wego.com,airport,false,*,*,true,*
SSH,IST,zm.wego.com,airport,false,*,*,true,*
ORY,MNL,zm.wego.com,airport,false,*,*,true,*
BVA,DJE,zm.wego.com,airport,false,*,*,true,*
LGW,MAH,zm.wego.com,airport,false,*,*,true,*
IXA,STV,zm.wego.com,airport,false,*,*,true,*
USU,BVA,zm.wego.com,airport,false,*,*,true,*
GNY,AUH,zm.wego.com,airport,false,*,*,true,*
WAW,GVA,zm.wego.com,airport,false,*,*,true,*
CIT,SAW,zm.wego.com,airport,false,*,*,true,*
PSA,EIN,zm.wego.com,airport,false,*,*,true,*
NAG,GAY,zm.wego.com,airport,false,*,*,true,*
BER,DLM,zm.wego.com,airport,false,*,*,true,*
BHH,MNL,zm.wego.com,airport,false,*,*,true,*
PGH,ATQ,zm.wego.com,airport,false,*,*,true,*
KKC,HDY,zm.wego.com,airport,false,*,*,true,*
NUE,FNC,zm.wego.com,airport,false,*,*,true,*
AMS,BLQ,zm.wego.com,airport,false,*,*,true,*
KWI,PTY,zm.wego.com,airport,false,*,*,true,*
CGN,HYD,zm.wego.com,airport,false,*,*,true,*
CAG,IST,zm.wego.com,airport,false,*,*,true,*
SXR,MIA,zm.wego.com,airport,false,*,*,true,*
BOD,MRS,zm.wego.com,airport,false,*,*,true,*
LHR,MNL,zm.wego.com,airport,false,*,*,true,*
STN,IST,zm.wego.com,airport,false,*,*,true,*
TBS,SVQ,zm.wego.com,airport,false,*,*,true,*
HYD,KOW,zm.wego.com,airport,false,*,*,true,*
GOP,CJB,zm.wego.com,airport,false,*,*,true,*
DOH,DME,zm.wego.com,airport,false,*,*,true,*
MED,RVN,zm.wego.com,airport,false,*,*,true,*
AJF,VNS,zm.wego.com,airport,false,*,*,true,*
PHS,URT,zm.wego.com,airport,false,*,*,true,*
TIR,JED,zm.wego.com,airport,false,*,*,true,*
EBL,GVA,zm.wego.com,airport,false,*,*,true,*
AMM,SIN,zm.wego.com,airport,false,*,*,true,*
,false,SVQ,zm.wego.com,airport,false,*,*,true,*
KBV,LGK,zm.wego.com,airport,false,*,*,true,*
TAS,BAH,zm.wego.com,airport,false,*,*,true,*
CAI,PMI,zm.wego.com,airport,false,*,*,true,*
PNQ,ZRH,zm.wego.com,airport,false,*,*,true,*
TPS,PMF,zm.wego.com,airport,false,*,*,true,*
KUV,CJU,zm.wego.com,airport,false,*,*,true,*
KWI,BWA,zm.wego.com,airport,false,*,*,true,*
KUL,RMQ,zm.wego.com,airport,false,*,*,true,*
TUU,ASW,zm.wego.com,airport,false,*,*,true,*
SAN,IST,zm.wego.com,airport,false,*,*,true,*
ATH,GYD,zm.wego.com,airport,false,*,*,true,*
PGK,YIA,zm.wego.com,airport,false,*,*,true,*
AUH,SCO,zm.wego.com,airport,false,*,*,true,*
SAG,AUH,zm.wego.com,airport,false,*,*,true,*
TLS,SXB,zm.wego.com,airport,false,*,*,true,*
IXE,CNN,zm.wego.com,airport,false,*,*,true,*
ATQ,AHB,zm.wego.com,airport,false,*,*,true,*
ATL,CMB,zm.wego.com,airport,false,*,*,true,*
BIO,YYZ,zm.wego.com,airport,false,*,*,true,*
BVA,BLL,zm.wego.com,airport,false,*,*,true,*
BAH,INI,zm.wego.com,airport,false,*,*,true,*
NDR,TUN,zm.wego.com,airport,false,*,*,true,*
VIE,CHQ,zm.wego.com,airport,false,*,*,true,*
IXB,LOS,zm.wego.com,airport,false,*,*,true,*
TPE,CRK,zm.wego.com,airport,false,*,*,true,*
DXB,BGI,zm.wego.com,airport,false,*,*,true,*
FRA,BLR,zm.wego.com,airport,false,*,*,true,*
SDR,BCN,zm.wego.com,airport,false,*,*,true,*
MCT,SHE,zm.wego.com,airport,false,*,*,true,*
OOL,HBA,zm.wego.com,airport,false,*,*,true,*
BER,KRK,zm.wego.com,airport,false,*,*,true,*
ATQ,YTZ,zm.wego.com,airport,false,*,*,true,*
VTZ,HSR,zm.wego.com,airport,false,*,*,true,*
AHB,LGK,zm.wego.com,airport,false,*,*,true,*
ASR,ARN,zm.wego.com,airport,false,*,*,true,*
RMQ,HRB,zm.wego.com,airport,false,*,*,true,*
DTB,BTH,zm.wego.com,airport,false,*,*,true,*
CVG,ORD,zm.wego.com,airport,false,*,*,true,*
ALG,VVI,zm.wego.com,airport,false,*,*,true,*
CGY,DRP,zm.wego.com,airport,false,*,*,true,*
DOH,BCD,zm.wego.com,airport,false,*,*,true,*
YNB,BEY,zm.wego.com,airport,false,*,*,true,*
YLW,YEG,zm.wego.com,airport,false,*,*,true,*
HYD,LYA,zm.wego.com,airport,false,*,*,true,*
LKO,UTP,zm.wego.com,airport,false,*,*,true,*
EAM,PAG,zm.wego.com,airport,false,*,*,true,*
JED,POZ,zm.wego.com,airport,false,*,*,true,*
PQC,DUB,zm.wego.com,airport,false,*,*,true,*
TIA,GYD,zm.wego.com,airport,false,*,*,true,*
PRG,HKT,zm.wego.com,airport,false,*,*,true,*
BER,NYO,zm.wego.com,airport,false,*,*,true,*
ALC,EWR,zm.wego.com,airport,false,*,*,true,*
YIA,SUB,zm.wego.com,airport,false,*,*,true,*
GOX,CMB,zm.wego.com,airport,false,*,*,true,*
ICN,AKL,zm.wego.com,airport,false,*,*,true,*
RIX,RBA,zm.wego.com,airport,false,*,*,true,*
DAC,HLP,zm.wego.com,airport,false,*,*,true,*
BRS,KBL,zm.wego.com,airport,false,*,*,true,*
ZAD,MXP,zm.wego.com,airport,false,*,*,true,*
TLV,BLR,zm.wego.com,airport,false,*,*,true,*
COK,ALG,zm.wego.com,airport,false,*,*,true,*
BLR,JGA,zm.wego.com,airport,false,*,*,true,*
LTN,YYZ,zm.wego.com,airport,false,*,*,true,*
HKG,BHO,zm.wego.com,airport,false,*,*,true,*
RAK,BJV,zm.wego.com,airport,false,*,*,true,*
MLA,FEZ,zm.wego.com,airport,false,*,*,true,*
BKI,MDC,zm.wego.com,airport,false,*,*,true,*
MNL,DWC,zm.wego.com,airport,false,*,*,true,*
PAG,AMM,zm.wego.com,airport,false,*,*,true,*
LED,DUS,zm.wego.com,airport,false,*,*,true,*
DMM,TNA,zm.wego.com,airport,false,*,*,true,*
TUU,AQJ,zm.wego.com,airport,false,*,*,true,*
TLL,LTN,zm.wego.com,airport,false,*,*,true,*
DEL,OMR,zm.wego.com,airport,false,*,*,true,*
DUD,SYD,zm.wego.com,airport,false,*,*,true,*
IST,TBS,zm.wego.com,airport,false,*,*,true,*
PRN,AMS,zm.wego.com,airport,false,*,*,true,*
AMD,ACC,zm.wego.com,airport,false,*,*,true,*
BSR,RMO,zm.wego.com,airport,false,*,*,true,*
TRF,TNG,zm.wego.com,airport,false,*,*,true,*
SKT,MUC,zm.wego.com,airport,false,*,*,true,*
IAH,MBJ,zm.wego.com,airport,false,*,*,true,*
SCQ,DUB,zm.wego.com,airport,false,*,*,true,*
LGW,ESB,zm.wego.com,airport,false,*,*,true,*
CAG,NDJ,zm.wego.com,airport,false,*,*,true,*
MSP,CUN,zm.wego.com,airport,false,*,*,true,*
EVN,BLQ,zm.wego.com,airport,false,*,*,true,*
EZE,LIS,zm.wego.com,airport,false,*,*,true,*
BER,TRF,zm.wego.com,airport,false,*,*,true,*
CAP,FLL,zm.wego.com,airport,false,*,*,true,*
PUS,HPH,zm.wego.com,airport,false,*,*,true,*
RAK,BHX,zm.wego.com,airport,false,*,*,true,*
ISB,LGW,zm.wego.com,airport,false,*,*,true,*
MQM,RUH,zm.wego.com,airport,false,*,*,true,*
PNQ,BUD,zm.wego.com,airport,false,*,*,true,*
DXB,FOR,zm.wego.com,airport,false,*,*,true,*
HAN,SOF,zm.wego.com,airport,false,*,*,true,*
JED,ABV,zm.wego.com,airport,false,*,*,true,*
BRI,WRO,zm.wego.com,airport,false,*,*,true,*
KUT,WRO,zm.wego.com,airport,false,*,*,true,*
MRS,AAE,zm.wego.com,airport,false,*,*,true,*
LGW,ABV,zm.wego.com,airport,false,*,*,true,*
NCE,AGA,zm.wego.com,airport,false,*,*,true,*
JAI,CDG,zm.wego.com,airport,false,*,*,true,*
HAS,ULH,zm.wego.com,airport,false,*,*,true,*
MAA,MKZ,zm.wego.com,airport,false,*,*,true,*
FNC,JED,zm.wego.com,airport,false,*,*,true,*
TIA,ARN,zm.wego.com,airport,false,*,*,true,*
SZG,ATQ,zm.wego.com,airport,false,*,*,true,*
GYD,BGI,zm.wego.com,airport,false,*,*,true,*
CJU,SGN,zm.wego.com,airport,false,*,*,true,*
BRU,RHO,zm.wego.com,airport,false,*,*,true,*
BGY,IST,zm.wego.com,airport,false,*,*,true,*
GVA,OLB,zm.wego.com,airport,false,*,*,true,*
RUH,TFN,zm.wego.com,airport,false,*,*,true,*
LYS,TLS,zm.wego.com,airport,false,*,*,true,*
HAS,MAN,zm.wego.com,airport,false,*,*,true,*
BHO,KTM,zm.wego.com,airport,false,*,*,true,*
FRA,MUX,zm.wego.com,airport,false,*,*,true,*
ZAG,TUN,zm.wego.com,airport,false,*,*,true,*
CGK,MXZ,zm.wego.com,airport,false,*,*,true,*
GWL,AYJ,zm.wego.com,airport,false,*,*,true,*
LKO,GDN,zm.wego.com,airport,false,*,*,true,*
MRU,TRV,zm.wego.com,airport,false,*,*,true,*
VST,JED,zm.wego.com,airport,false,*,*,true,*
AGP,IST,zm.wego.com,airport,false,*,*,true,*
MAN,PZU,zm.wego.com,airport,false,*,*,true,*
MAA,WAW,zm.wego.com,airport,false,*,*,true,*
AHB,MUC,zm.wego.com,airport,false,*,*,true,*
JED,PLQ,zm.wego.com,airport,false,*,*,true,*
CPH,ORY,zm.wego.com,airport,false,*,*,true,*
IBZ,BER,zm.wego.com,airport,false,*,*,true,*
NTE,AMS,zm.wego.com,airport,false,*,*,true,*
LKO,PNY,zm.wego.com,airport,false,*,*,true,*
AMM,SZX,zm.wego.com,airport,false,*,*,true,*
LPQ,MAA,zm.wego.com,airport,false,*,*,true,*
KUL,TCR,zm.wego.com,airport,false,*,*,true,*
KCH,BBN,zm.wego.com,airport,false,*,*,true,*
OTP,TFN,zm.wego.com,airport,false,*,*,true,*
HAS,HTY,zm.wego.com,airport,false,*,*,true,*
DEN,SAT,zm.wego.com,airport,false,*,*,true,*
PQC,HPH,zm.wego.com,airport,false,*,*,true,*
VIE,CFU,zm.wego.com,airport,false,*,*,true,*
XIY,SYD,zm.wego.com,airport,false,*,*,true,*
GWL,STV,zm.wego.com,airport,false,*,*,true,*
LTN,PSA,zm.wego.com,airport,false,*,*,true,*
MED,ORN,zm.wego.com,airport,false,*,*,true,*
PMI,DUB,zm.wego.com,airport,false,*,*,true,*
TRV,WLG,zm.wego.com,airport,false,*,*,true,*
JED,DIL,zm.wego.com,airport,false,*,*,true,*
SPX,YQR,zm.wego.com,airport,false,*,*,true,*
JED,PHL,zm.wego.com,airport,false,*,*,true,*
VCE,IXC,zm.wego.com,airport,false,*,*,true,*
LGK,USM,zm.wego.com,airport,false,*,*,true,*
BHO,HKT,zm.wego.com,airport,false,*,*,true,*
KRK,RBA,zm.wego.com,airport,false,*,*,true,*
EWR,AUH,zm.wego.com,airport,false,*,*,true,*
MCI,SAT,zm.wego.com,airport,false,*,*,true,*
SPX,NAP,zm.wego.com,airport,false,*,*,true,*
NCE,VKO,zm.wego.com,airport,false,*,*,true,*
BOM,TNA,zm.wego.com,airport,false,*,*,true,*
GAU,PEN,zm.wego.com,airport,false,*,*,true,*
EBL,OSS,zm.wego.com,airport,false,*,*,true,*
NAP,CTA,zm.wego.com,airport,false,*,*,true,*
ORD,NKC,zm.wego.com,airport,false,*,*,true,*
BSL,LTN,zm.wego.com,airport,false,*,*,true,*
BER,TRV,zm.wego.com,airport,false,*,*,true,*
VTZ,ATH,zm.wego.com,airport,false,*,*,true,*
SXV,JAI,zm.wego.com,airport,false,*,*,true,*
TSF,SAW,zm.wego.com,airport,false,*,*,true,*
BKI,LHR,zm.wego.com,airport,false,*,*,true,*
NKT,IST,zm.wego.com,airport,false,*,*,true,*
DCA,ORD,zm.wego.com,airport,false,*,*,true,*
SGN,GCM,zm.wego.com,airport,false,*,*,true,*
BLR,OTP,zm.wego.com,airport,false,*,*,true,*
NAP,RBA,zm.wego.com,airport,false,*,*,true,*
BOM,,false,zm.wego.com,airport,false,*,*,true,*
KUT,IST,zm.wego.com,airport,false,*,*,true,*
RTM,SSH,zm.wego.com,airport,false,*,*,true,*
DAD,CNX,zm.wego.com,airport,false,*,*,true,*
IXR,IMF,zm.wego.com,airport,false,*,*,true,*
JED,BKI,zm.wego.com,airport,false,*,*,true,*
BGW,SEN,zm.wego.com,airport,false,*,*,true,*
SJO,YYC,zm.wego.com,airport,false,*,*,true,*
CAN,SDK,zm.wego.com,airport,false,*,*,true,*
DUS,ULV,zm.wego.com,airport,false,*,*,true,*
LTN,ABZ,zm.wego.com,airport,false,*,*,true,*
LKO,SZX,zm.wego.com,airport,false,*,*,true,*
IXA,FCO,zm.wego.com,airport,false,*,*,true,*
KHI,DAD,zm.wego.com,airport,false,*,*,true,*
OPO,NTE,zm.wego.com,airport,false,*,*,true,*
OPO,MAN,zm.wego.com,airport,false,*,*,true,*
DOH,SDQ,zm.wego.com,airport,false,*,*,true,*
AHB,AMS,zm.wego.com,airport,false,*,*,true,*
IST,SWF,zm.wego.com,airport,false,*,*,true,*
FMO,ALG,zm.wego.com,airport,false,*,*,true,*
CGK,SYZ,zm.wego.com,airport,false,*,*,true,*
IXJ,BHO,zm.wego.com,airport,false,*,*,true,*
COK,ICN,zm.wego.com,airport,false,*,*,true,*
EBL,YUL,zm.wego.com,airport,false,*,*,true,*
DMM,SWF,zm.wego.com,airport,false,*,*,true,*
IST,PKX,zm.wego.com,airport,false,*,*,true,*
DAD,MFM,zm.wego.com,airport,false,*,*,true,*
HBE,ADB,zm.wego.com,airport,false,*,*,true,*
ICN,TUN,zm.wego.com,airport,false,*,*,true,*
