departure_code,arrival_code,pos_provider_code,route_type,direct_flight_only,allowed_inbound_days,allowed_outbound_days,sum_of_oneway
YOW,BHX,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,MLA,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,SOF,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,GLA,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,RIX,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,BFS,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,BNE,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,PER,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,ADL,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,CBR,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,CNS,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,AKL,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,WLG,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,CHC,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,ZQN,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,DRW,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,OOL,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,TSV,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,HBA,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,BKI,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,CNX,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,VTE,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,ZUH,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,SYX,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,JHG,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,FOC,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,JJN,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,ACK,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,ACT,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,APN,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,HIB,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,PUW,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,HOT,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,CMX,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,BET,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,IPL,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,ADQ,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,BLI,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,LNY,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,VLD,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,PRC,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,UIN,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,DUT,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,SCK,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,EKO,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,GDV,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,GGG,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,MWA,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,LWB,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,EAR,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,OGS,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,RIW,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,DEC,theflightsfare.com-CA,airport,false,*,*,false,*
YOW,XWA,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,ORD,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,IND,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,MCO,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,BOS,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,JFK,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,SAN,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,ICT,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,ATL,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,SLC,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,FLL,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,MSP,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,IAH,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,LAS,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,MIA,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,AUS,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,RDU,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,DTW,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,SMF,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,LGA,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,PBI,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,GSO,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,LAX,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,SRQ,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,MSY,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,TPA,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,DSM,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,SAT,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,TUS,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,BWI,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,DEN,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,DFW,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,SFO,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,MCI,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,PIT,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,CMH,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,HSV,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,GEG,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,PHL,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,JAX,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,CUN,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,IAD,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,CLT,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,BUR,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,YYZ,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,SEA,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,STL,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,ABQ,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,MFE,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,BNA,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,RIC,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,MTY,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,COD,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,OKC,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,CID,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,HNL,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,PHX,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,PDX,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,FAT,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,ORF,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,OMA,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,SYR,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,SDF,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,CLE,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,CHS,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,ELP,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,EWR,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,LBB,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,SNA,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,RNO,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,FAY,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,GRB,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,BJX,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,AVL,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,TUL,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,MYR,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,BIL,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,OAK,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,DCA,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,YUL,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,BDL,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,PNS,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,MKE,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,SJC,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,PSC,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,MLM,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,GRR,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,OAJ,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,MDW,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,RDD,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,HOU,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,CVG,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,ANC,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,MFR,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,SBA,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,MZT,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,RHI,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,MSO,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,MEM,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,KOA,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,RSW,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,DLH,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,BUF,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,RST,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,BGR,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,OGG,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,SFB,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,MEX,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,FSD,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,LIT,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,YYC,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,TWF,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,FAI,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,GRK,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,BOI,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,CRP,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,GDL,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,BQN,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,XNA,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,FNT,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,MOT,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,LGB,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,CHA,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,DRO,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,GSP,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,ALB,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,LSE,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,HRL,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,ONT,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,PVD,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,AVP,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,GPT,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,YVR,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,JAN,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,VPS,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,DAL,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,SUN,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,RDM,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,SCE,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,EUG,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,CAE,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,TXK,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,DAB,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,FCA,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,ECP,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,GUC,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,CHO,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,AOO,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,SAV,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,SGF,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,ILM,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,BTR,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,BRO,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,MKG,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,ACV,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,YUM,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,HOB,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,PIA,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,MLI,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,JST,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,BKG,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,MRY,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,ENA,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,YOW,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,EGE,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,BHM,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,EYW,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,PSP,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,DAY,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,COS,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,VER,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,LEX,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,ROC,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,PIR,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,LIH,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,MSN,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,TYS,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,YWG,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,CAK,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,LFT,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,ABY,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,MID,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,SUX,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,TLH,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,IDA,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,GNV,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,PVR,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,AGU,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,BIS,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,FWA,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,JAC,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,FLG,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,STS,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,DHN,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,ATW,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,MBS,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,YXU,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,TVC,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,YXE,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,MTT,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,MHT,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,TAP,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,ROA,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,HDN,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,CRW,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,QRO,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,HYS,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,AGS,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,ASE,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,EAU,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,MOB,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,BGM,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,GJT,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,SLP,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,YEG,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,MDT,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,CSG,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,HHH,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,CMI,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,GRI,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,ZLO,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,SHV,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,PHF,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,MLB,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,TBN,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,EVV,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,GCK,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,BZN,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,YQB,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,MQT,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,BFL,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,LRD,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,SJD,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,LNK,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,BTV,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,EWN,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,ISP,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,MGM,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,PQI,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,PWM,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,SWF,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,LCH,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,TGZ,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,HMO,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,DGO,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,TRC,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,AZO,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,MAF,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,ZIH,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,PGV,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,BMI,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,SPI,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,ABE,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,ISN,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,ROW,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,ACA,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,HPN,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,HVN,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,CLL,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,RAP,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,SBY,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,JLN,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,SJT,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,AMA,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,ESC,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,PBC,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,MLU,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,TRI,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,SBP,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,TYR,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,MMH,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,PAH,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,TOL,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,STX,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,GTR,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,KTN,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,GFK,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,PVC,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,SBN,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,LYH,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,LAW,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,LAR,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,ART,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,DBQ,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,YHZ,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,CPR,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,JNU,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,CEN,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,YYJ,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,ABI,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,PIH,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,ITH,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,INL,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,MVY,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,FSM,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,CZM,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,CUU,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,JMS,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,STT,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,TIJ,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,OAX,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,VSA,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,PUB,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,SAF,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,TAM,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,CJS,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,DIK,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,CGI,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,ELM,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,BPT,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,PIB,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,JHM,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,FAR,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,SGU,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,ERI,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,YLW,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,AEX,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,BQK,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,LBL,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,CLQ,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,YKA,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,YDF,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,YQR,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,SLN,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,ITO,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,YQU,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,BRD,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,RKS,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,COU,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,LAN,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,CWA,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,ALW,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,GTF,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,YQM,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,BKW,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,YYT,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,VDZ,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,IPT,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,YCD,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,GCC,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,ALO,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,OWB,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,SHD,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,LAP,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,YQY,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,OTH,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,YTZ,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,HTS,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,MHK,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,CIU,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,ORH,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,PSE,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,LMM,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,CDC,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,CVN,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,MTJ,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,CYS,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,IMT,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,YXT,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,MEI,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,LNS,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,DDC,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,PBG,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,EAT,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,CKB,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,CTM,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,SPS,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,HUX,theflightsfare.com-CA,airport,false,*,*,false,*
YYT,FLO,theflightsfare.com-CA,airport,false,*,*,false,*
